sku,store,soh,qoo,ads,lead_time,unit_price
MX-0469,Varanasi,116,0,5.2,7,499
MX-0469,Amritsar,217,0,3.8,21,499
MX-0469,Amritsar,217,0,3.8,21,499
MX-0469,Noida,2,0,0.6,5,499
MX-0469,Gurugram,21,0,1.0,7,499
MX-0469,Coimbatore, 243 ,63,6.2,14,499
MX-0469,Madurai,31,0,2.2,7,499
MX-0469,Guwahati,274,0,7.1,21,499
MX-0469,Mumbai City Mall,35,0,3.4,7,499
MX-0469,Delhi City Mall,67,11,5.9,5,499
MX-0469,Bengaluru City Mall,22,28,3.9,7,499
MX-0469,Hyderabad City Mall,10,0,1.5,7,499
MX-0469,Chennai City Mall,154,22,2.3,21,499
MX-0469,Kolkata City Mall,54,0,4.6,7,499
MX-0469,Pune City Mall,62,47,6.9,10,499
MX-0469,Ahmedabad City Mall,39,30,5.3,5,499
MX-0469,Jaipur City Mall,2,6,0.9,7,499
MX-0469,Lucknow City Mall,28,19,2.8,7,499
MX-0469,Surat City Mall,10,10,0.7,21,499
MX-0469,Indore City Mall,16,0,5.2,7,499
MX-0469,Nagpur City Mall,20,0,3.7,10,499
MX-0469,Kochi City Mall,58,0,1.9,10,499
MX-0469,Chandigarh City Mall,81,0,7.8,5,499
MX-0469,Bhopal City Mall,13,0,1.2,21,499
MX-0469,Patna City Mall,92,0,,14,499
MX-0469,Vadodara City Mall, 40 ,43,7.3,5,499
MX-0469,Ludhiana City Mall, 45 ,0,1.2,21,499
MX-0469,Agra City Mall,11,11,3.2,5,499
MX-0470,Mumbai,(9),0,3.6,10,999
MX-0470,Delhi,3.5,0,6.2,14,N/A
MX-0470,Bengaluru,83,42,2.1,21,999
MX-0470,Hyderabad,24,0,1.5,5,999
MX-0470,Chennai,45,16,3.9,5,999
MX-0470,Kolkata,19,0,7.6,7,999
MX-0470,Pune,42,0,2.6,7,999
MX-0470,Ahmedabad,106,36,3.9,14,999
MX-0470,Jaipur,35,0,2.8,21,999
MX-0470,Lucknow,9,36,3.1,10,999
MX-0470,Surat,12,32,5.3,14,999
MX-0470,Indore,81,0,2.9,21,999
MX-0470,Nagpur, 47 ,34,5.1,7,999
MX-0470,Kochi,28,34,3.1,10,999
MX-0470,Chandigarh,81,-17,4.3,7,999
MX-0470,Bhopal,66,0,2.8,10,999
MX-0470,Patna,122,0,6.4,14,999
MX-0470,Vadodara,70,67,5.7,10,999
MX-0470,Ludhiana,176,0,7.1,,999
MX-0470,Agra,36,0,6.6,10,999
MX-0470,Nashik, 25 ,0,3.7,5,999
MX-0470,Meerut,4,0,2.0,21,999
MX-0470,Rajkot,95,0,5.7,7,999
MX-0470,Varanasi,38,0,6.4,5,999
MX-0470,Amritsar,6,4,0.6,14,999
MX-0470,Noida,6,0,1.7,7,999
MX-0470,Gurugram,360,0,7.6,14,999
MX-0470,Coimbatore,101,0,4.4,10,999
MX-0470,Madurai,5,0,2.3,5,999
MX-0470,Guwahati,133,0,6.5,7,999
MX-0470,Mumbai City Mall,45,0,5.0,7,999
,Delhi City Mall,17, 12 ,2.1,5,999
MX-0470,Bengaluru City Mall,235,130,7.4,21,999
MX-0470,Hyderabad City Mall,13,0,4.2,14,999
MX-0470,Chennai City Mall,4,0,4.4,7,999
MX-0470,Kolkata City Mall,3,0,0.6,7,999
MX-0470,Pune City Mall,40,11,1.5,10,999
MX-0470,Ahmedabad City Mall,318,50,5.9,21,999
MX-0470,Jaipur City Mall,29,0,1.6,10,999
MX-0470,Lucknow City Mall,42,0,6.6,10,999
MX-0470,Surat City Mall,136,0,6.3,7,999
MX-0470,Indore City Mall,102,0,5.4,10,999
MX-0470,Nagpur City Mall,226,76,7.3,10,999
MX-0470,Kochi City Mall,26,27,5.0,5,999
MX-0470,Chandigarh City Mall,187,0,5.7,14,999
MX-0470,Bhopal City Mall,88,0,3.8,7,999
MX-0470,Patna City Mall,72,0,4.1,14,999
MX-0470,Vadodara City Mall,265,63,6.9,14,999
MX-0470,Ludhiana City Mall,9,0,1.1,10,999
MX-0470,Agra City Mall,11,0,1.7,7,999
MX-0471,Mumbai,0,4,0.6,10,199
MX-0471,Delhi,6,0,0.4,21 days,199
MX-0471,Bengaluru,97,0,7.5,10,199
MX-0471,Hyderabad,46,52,7.6,7,199
MX-0471,Chennai,82.5,0,4.2,10,199
MX-0471,Kolkata,13,0,2.1,7,199
MX-0471,Pune,80,0,6.5,10,199
MX-0471,Ahmedabad,15,0,7.0,5,199
MX-0471,Jaipur,20,0,3.5,5,199
MX-0471,Lucknow,108,0,5.9,10,199
MX-0471,Surat,33,0,4.0,21,N/A
MX-0471,Indore,134,0,5.3,10,199
MX-0471,Nagpur,13,0,1.4,5,199
MX-0471,Kochi,155,0,4.7,21,199
MX-0471,Chandigarh,5,0,3.1,5,199
MX-0471,Bhopal,78,0,3.7,14,199
MX-0471,Patna,31,0,3.2,7,199
MX-0471,Vadodara,1,0,0.3,5,199
MX-0471,Ludhiana,177,0,7.0,21,199
MX-0471,Agra,123,0,4.2,21,199
MX-0471,Nashik,26,42,1.5,21,199
MX-0471,Meerut,13,17,2.7,5,199
MX-0471,Meerut,13,17,2.7,5,199
MX-0471,Rajkot,102,21,6.9,7,199
MX-0471,Varanasi,155,0,2.9,21,199
MX-0471,Amritsar,8,8,2.4,5,199
MX-0471,Noida,134,0,3.1,14,199
MX-0471,Gurugram,44,0,2.3,10,199
MX-0471,Coimbatore, 33 ,27,2.9,10,199
MX-0471,Madurai,3,0,0.2,14,199
MX-0471,Guwahati,38,15,,5,199
MX-0471,Mumbai City Mall,260,0,6.2,21,199
MX-0471,Delhi City Mall,123,0,5.8,10,199
MX-0471,Bengaluru City Mall,26,0,7.9,5,199
MX-0471,Hyderabad City Mall,52,0,2.8,10,199
MX-0471,Chennai City Mall,110,64,5.3,21,199
MX-0471,Kolkata City Mall,10,-20,0.8,14,199
MX-0471,Pune City Mall,24,0,5.1,5,199
MX-0471,Ahmedabad City Mall,20,3,1.3,5,199
MX-0471,Jaipur City Mall,148,0,7.8,7,199
MX-0471,Lucknow City Mall,(5), 57 ,5.9,7,199
MX-0471,Surat City Mall, 27 ,0,2.7,14,199
MX-0471,Indore City Mall,292,0,5.5,,199
MX-0471,Nagpur City Mall,28,0,1.2,7,199
MX-0471,Kochi City Mall,11,5,0.5,10,199
MX-0471,Chandigarh City Mall,6,0,0.3,10,199
MX-0471,Bhopal City Mall,0,0,0.3,10,199
MX-0471,Patna City Mall,128,0,2.5,21,199
MX-0471,Vadodara City Mall,179,93,7.8,14,199
MX-0471,Ludhiana City Mall,140,0,4.8,14,199
MX-0471,Agra City Mall,440,110,7.0,21,199
MX-0472,Mumbai,24,0,5.6,10,499
MX-0472,Delhi,20,39,7.6,5,499
MX-0472,Bengaluru,24,0,1.8,5,499
MX-0472,Hyderabad,114,47,2.4,21,499
MX-0472,Chennai,285,0,7.8,14,499
MX-0472,Kolkata,30,0,3.7,5,499
MX-0472,Pune,101,0,4.7,21,499
MX-0472,Ahmedabad,68.5,0,4.3,21,499
MX-0472,Jaipur,0,0,2.3,5,499
MX-0472,Lucknow,114,0,3.7,14,499
MX-0472,Surat,370,0,7.7,21,499
MX-0472,Indore,14,10,0.9,10,499
MX-0472,Nagpur,249,0,7.1,14,499
MX-0472,Kochi,24,0,1.1,7,499
MX-0472,Chandigarh,16,0,4.6,14,499
MX-0472,Bhopal,102,0,7.7,5,499
MX-0472,Patna,169,0,4.4,21,499
MX-0472,Vadodara,66,0,4.8,10,499
MX-0472,Ludhiana,0,0,1.3,7,499
MX-0472,Agra,22,0,4.3,14,N/A
MX-0472,Nashik,63,58,3.1,14,499
MX-0472,Meerut,6,4,0.7,5,499
MX-0472,Rajkot,85,0,5.7,21,499
MX-0472,Varanasi,20,0,2.2,14,499
MX-0472,Amritsar,11,0,1.0,5,499
MX-0472,Noida,15,0,7.3,21,499
MX-0472,Gurugram, 71 ,0,2.1,14,499
MX-0472,Coimbatore,150,0,6.9,10,499
MX-0472,Madurai,8,42,3.1,21,499
MX-0472,Guwahati,42,0,1.6,10,499
MX-0472,Mumbai City Mall,21,19,3.2,14 days,499
MX-0472,Delhi City Mall,91,22,3.3,10,499
,Bengaluru City Mall,24,0,0.6,14,499
MX-0472,Hyderabad City Mall,13,0,5.0,7,499
MX-0472,Chennai City Mall,19,0,1.4,10,499
MX-0472,Kolkata City Mall,38,0,4.1,14,499
MX-0472,Pune City Mall,35,27,2.4,10,499
MX-0472,Ahmedabad City Mall,0,0,5.0,7,499
MX-0472,Jaipur City Mall,43,17,2.4,10,499
MX-0472,Lucknow City Mall,2,10,2.3,10,499
MX-0472,Surat City Mall,27,0,2.3,5,499
MX-0472,Indore City Mall,13,23,4.1,7,499
MX-0472,Nagpur City Mall,177,0,6.6,10,499
MX-0472,Kochi City Mall,55,0,3.3,21,499
MX-0472,Chandigarh City Mall,20,0,1.1,7,499
MX-0472,Bhopal City Mall,55,0,2.7,14,499
MX-0472,Patna City Mall,24,0,3.3,5,499
MX-0472,Vadodara City Mall,20,0,4.0,7,499
MX-0472,Ludhiana City Mall,275,150,5.5,21,499
MX-0472,Agra City Mall,18,0,6.9,7,499
MX-0473,Mumbai,104,0,6.9,14,999
MX-0473,Delhi,56,0,2.6,21,999
MX-0473,Bengaluru,1,5,0.9,5,999
MX-0473,Hyderabad,52,0,6.3,21,999
MX-0473,Chennai,76,151,6.0,21,999
MX-0473,Kolkata,195,0,7.7,21,999
MX-0473,Pune,64,-7,3.9,7,999
MX-0473,Ahmedabad, 322 ,44,7.5,14,999
MX-0473,Jaipur,48,0,5.2,21,999
MX-0473,Lucknow,21,4,1.6,5,999
MX-0473,Surat,37.5,0,3.2,5,999
MX-0473,Indore,42,0,3.9,7,999
MX-0473,Nagpur,69,0,,14,999
MX-0473,Kochi,117,117,7.2,21,999
MX-0473,Chandigarh,119,0,5.3,,999
MX-0473,Bhopal,7,0,1.1,7,999
MX-0473,Patna,52,0,4.9,7,999
MX-0473,Vadodara,140,79,5.4,21,999
MX-0473,Ludhiana,21,19,3.8,7,999
MX-0473,Ludhiana,21,19,3.8,7,999
MX-0473,Agra, 71 ,48,3.5,10,999
MX-0473,Nashik,6,0,6.2,10,999
MX-0473,Meerut,23,0,2.6,10,999
MX-0473,Rajkot,58,0,3.5,5,999
MX-0473,Varanasi,66,31,1.9,21,999
MX-0473,Amritsar,191,0,8.0,10,999
MX-0473,Noida,49,0,4.0,14,999
MX-0473,Gurugram,25,0,1.6,7,999
MX-0473,Coimbatore,143,0,4.9,10,999
MX-0473,Madurai,(3),0,2.6,7,N/A
MX-0473,Guwahati,6,0,1.2,10,999
MX-0473,Mumbai City Mall,47,0,7.7,5,999
MX-0473,Delhi City Mall,32,0,4.7,5,999
MX-0473,Bengaluru City Mall,114,0,3.2,14,999
MX-0473,Hyderabad City Mall,94,0,6.3,10,999
MX-0473,Chennai City Mall,144,0,5.7,10,999
MX-0473,Kolkata City Mall,433,133,6.3,21,999
MX-0473,Pune City Mall,36,0,3.4,10,999
MX-0473,Ahmedabad City Mall,299,108,6.4,21,999
MX-0473,Jaipur City Mall,27,0,5.3,10,999
MX-0473,Lucknow City Mall,134,0,6.8,14,999
MX-0473,Surat City Mall,156,43,4.9,14,999
MX-0473,Indore City Mall,70,11,1.7,14,999
MX-0473,Nagpur City Mall,57,0,6.8,7,999
MX-0473,Kochi City Mall,83,0,6.9,5,999
MX-0473,Chandigarh City Mall,61,0,4.2,14,999
MX-0473,Bhopal City Mall,6,0,7.7,7,999
MX-0473,Patna City Mall,191,0,6.7,14,999
MX-0473,Vadodara City Mall,117,0,7.1,5,999
MX-0473,Ludhiana City Mall,53,29,7.5,7,999
MX-0473,Agra City Mall,54,0,3.9,10,999
MX-0474,Mumbai,51,0,2.5,14,1999
MX-0474,Delhi,14,12,1.2,10,1999
MX-0474,Bengaluru,7,0,1.6,7,1999
MX-0474,Hyderabad, 35 ,0,1.2,14,1999
MX-0474,Chennai,35,0,1.4,14,1999
MX-0474,Kolkata,12,0,2.2,5,1999
MX-0474,Pune,71,0,5.0,10,1999
MX-0474,Ahmedabad,231,0,7.9,14,1999
MX-0474,Jaipur,4,4,0.3,14,1999
MX-0474,Lucknow,92,19,6.5,5 days,1999
MX-0474,Surat,5,2,0.3,10,1999
MX-0474,Indore,31,0,2.1,14,1999
MX-0474,Nagpur,36,10,1.7,14,1999
MX-0474,Kochi,179.5,0,4.3,21,1999
MX-0474,Chandigarh,257,107,5.5,14,1999
MX-0474,Bhopal, 19 ,13,4.0,5,1999
MX-0474,Patna,112,0,6.0,10,1999
MX-0474,Vadodara,89,56,5.8,10,1999
MX-0474,Ludhiana,51,0,2.6,10,1999
MX-0474,Agra,70,0,3.7,10,1999
MX-0474,Nashik, 38 ,14,0.9,14,1999
MX-0474,Meerut,13,0,1.2,10,1999
MX-0474,Rajkot,54,0,1.2,14,1999
MX-0474,Varanasi, 18 ,0,2.8,21,1999
MX-0474,Amritsar,23,27,2.0,21,1999
MX-0474,Noida, 12 ,0,2.9,7,1999
MX-0474,Gurugram,112,43,4.0,14,1999
MX-0474,Coimbatore,68,-17,4.1,7,1999
MX-0474,Madurai,53,0,3.7,7,1999
MX-0474,Guwahati,203,0,7.8,10,1999
MX-0474,Mumbai City Mall,40,0,3.0,10,1999
MX-0474,Delhi City Mall,100,0,6.4,21,1999
MX-0474,Bengaluru City Mall,15,0,5.2,5,1999
,Hyderabad City Mall,36,0,4.7,7,1999
MX-0474,Chennai City Mall, 358 ,0,5.4,21,1999
MX-0474,Kolkata City Mall,10,9,3.3,5,1999
MX-0474,Pune City Mall,78,0,7.5,14,1999
MX-0474,Ahmedabad City Mall,30,0,2.5,,N/A
MX-0474,Jaipur City Mall,67,0,6.4,5,1999
MX-0474,Lucknow City Mall,42, 32 ,6.6,7,1999
MX-0474,Surat City Mall,109,0,5.7,7,1999
MX-0474,Indore City Mall,62,0,4.4,10,1999
MX-0474,Nagpur City Mall, 110 ,0,6.8,5,1999
MX-0474,Kochi City Mall,76,0,3.7,10,1999
MX-0474,Chandigarh City Mall,102,0,4.8,7,1999
MX-0474,Bhopal City Mall,54,0,,7,1999
MX-0474,Patna City Mall,49,23,1.2,14,1999
MX-0474,Vadodara City Mall,69,0,6.8,7,1999
MX-0474,Ludhiana City Mall,84,16,5.3,5,1999
MX-0474,Agra City Mall,136,88,5.1,14,1999
MX-0475,Mumbai,8,0,3.6,5,499
MX-0475,Delhi,96,0,7.8,21,499
MX-0475,Bengaluru,130,0,5.4,21,499
MX-0475,Hyderabad,158,0,5.2,10,499
MX-0475,Chennai,0,0,1.3,7,499
MX-0475,Kolkata,146,35,4.5,10,499
MX-0475,Pune,80,0,6.3,5,499
MX-0475,Ahmedabad,1,0,0.4,10,499
MX-0475,Jaipur,94,0,7.5,5,499
MX-0475,Lucknow,135,0,4.9,10,499
MX-0475,Surat,64,0,6.4,14,499
MX-0475,Indore,5,0,5.5,10,499
MX-0475,Nagpur,15,0,2.6,21,499
MX-0475,Kochi, 12 ,0,6.1,5,499
MX-0475,Chandigarh,30,0,1.9,5,499
MX-0475,Bhopal,72,0,6.4,7,499
MX-0475,Bhopal,72,0,6.4,7,499
MX-0475,Patna,7.5,0,2.8,5,499
MX-0475,Vadodara,(1),0,7.0,7,499
MX-0475,Ludhiana,33,0,6.5,5,499
MX-0475,Agra,20,8,0.8,10,499
MX-0475,Nashik,121,0,4.5,14,499
MX-0475,Meerut,35,0,5.9,7,499
MX-0475,Rajkot,5,0,0.3,10,499
MX-0475,Varanasi,11,0,4.9,10,499
MX-0475,Amritsar,113,0,6.4,21,499
MX-0475,Noida,10,7,1.4,5,499
MX-0475,Gurugram,2,1,0.7,5,499
MX-0475,Coimbatore,154,70,4.3,14,499
MX-0475,Madurai,263,0,4.8,21,499
MX-0475,Guwahati, 54 ,0,6.1,21,499
MX-0475,Mumbai City Mall,40,0,2.0,7,499
MX-0475,Delhi City Mall,116,0,5.1,14,499
MX-0475,Bengaluru City Mall,208,91,4.0,21,499
MX-0475,Hyderabad City Mall, 62 ,30,3.3,7,499
MX-0475,Chennai City Mall,6,0,0.8,5,499
MX-0475,Kolkata City Mall,23,7,2.9,5,499
MX-0475,Pune City Mall, 55 ,0,5.3,14,499
MX-0475,Ahmedabad City Mall,321,59,8.0,14,499
MX-0475,Jaipur City Mall,33,0,1.7,7 days,499
MX-0475,Lucknow City Mall,21, 28 ,4.7,7,499
MX-0475,Surat City Mall,89,35,7.6,7,499
MX-0475,Indore City Mall,26,0,5.6,5,499
MX-0475,Nagpur City Mall,30,0,1.1,21,499
MX-0475,Kochi City Mall,34,24,6.7,7,499
MX-0475,Chandigarh City Mall,180,0,6.9,21,499
MX-0475,Bhopal City Mall,12,0,6.8,7,499
MX-0475,Patna City Mall,15,0,2.1,7,N/A
MX-0475,Vadodara City Mall,6,0,3.4,21,499
MX-0475,Ludhiana City Mall,56,-10,5.0,14,499
MX-0475,Agra City Mall,105,0,7.0,21,499
MX-0476,Mumbai,62,0,3.3,7,999
MX-0476,Delhi,167,0,4.7,21,999
MX-0476,Bengaluru,94,0,5.9,5,999
MX-0476,Hyderabad,425,0,7.8,21,999
MX-0476,Chennai,144,83,4.9,14,999
MX-0476,Kolkata,53,0,1.2,14,999
MX-0476,Pune,102,0,6.8,5,999
MX-0476,Ahmedabad,6,0,4.4,10,999
MX-0476,Jaipur,203,0,5.8,14,999
MX-0476,Lucknow,145,0,7.6,10,999
MX-0476,Surat,4,9,1.4,,999
MX-0476,Indore,119,0,1.9,21,999
MX-0476,Nagpur, 13 ,0,1.9,7,999
MX-0476,Kochi,12,0,5.7,7,999
MX-0476,Chandigarh, 15 ,0,2.7,5,999
MX-0476,Bhopal,27,0,7.8,5,999
MX-0476,Patna,15,0,3.9,5,999
MX-0476,Vadodara,25,0,4.0,7,999
MX-0476,Ludhiana,312,0,7.6,14,999
MX-0476,Agra,174.5,0,4.0,14,999
MX-0476,Nashik,251,87,5.7,14,999
MX-0476,Meerut,182,0,5.5,14,999
MX-0476,Rajkot,75,25,3.9,7,999
MX-0476,Varanasi,13,0,1.0,5,999
MX-0476,Amritsar,17,0,5.1,7,999
MX-0476,Noida,154,0,4.7,10,999
MX-0476,Gurugram,24,0,1.5,10,999
MX-0476,Coimbatore,5,0,5.7,5,999
MX-0476,Madurai,18,0,,5,999
MX-0476,Guwahati,29, 39 ,4.3,21,999
MX-0476,Mumbai City Mall,129,0,6.5,7,999
MX-0476,Delhi City Mall,115,43,6.3,7,999
MX-0476,Bengaluru City Mall,229,82,3.7,21,999
MX-0476,Hyderabad City Mall,5,0,3.1,10,999
,Chennai City Mall,2,0,3.9,14,999
MX-0476,Kolkata City Mall,24,0,1.3,7,999
MX-0476,Pune City Mall,102,0,8.0,7,999
MX-0476,Ahmedabad City Mall,137,0,6.3,7,999
MX-0476,Jaipur City Mall,75,0,7.0,10,999
MX-0476,Lucknow City Mall,5,0,1.1,7,999
MX-0476,Surat City Mall,97,104,7.5,10,999
MX-0476,Indore City Mall,1,0,0.3,21,999
MX-0476,Nagpur City Mall,36,0,4.4,14,999
MX-0476,Kochi City Mall, 7 ,0,1.1,14,999
MX-0476,Chandigarh City Mall,10,0,5.4,10,999
MX-0476,Bhopal City Mall,6,0,6.4,5,999
MX-0476,Patna City Mall,341,86,7.3,14,999
MX-0476,Vadodara City Mall,23,0,7.8,14,999
MX-0476,Ludhiana City Mall,24,0,2.8,14,999
MX-0476,Agra City Mall,32,0,2.7,7,999
MX-0477,Mumbai,39,0,1.0,14,3999
MX-0477,Delhi,30,76,3.2,21,3999
MX-0477,Bengaluru,24,0,2.0,5,3999
MX-0477,Hyderabad, 47 ,0,1.5,21,3999
MX-0477,Chennai,62,44,5.5,7,3999
MX-0477,Kolkata,34,11,2.1,5,N/A
MX-0477,Pune,(5),0,3.2,14,3999
MX-0477,Ahmedabad,269,67,7.2,14,3999
MX-0477,Jaipur,129,0,3.0,14,3999
MX-0477,Lucknow,26,0,2.5,14,3999
MX-0477,Surat,198,0,7.3,14,3999
MX-0477,Indore,110,0,6.8,7,3999
MX-0477,Nagpur,495,0,7.2,21,3999
MX-0477,Nagpur,495,0,7.2,21,3999
MX-0477,Kochi,8,0,0.4,10,3999
MX-0477,Chandigarh,17,0,4.7,5,3999
MX-0477,Bhopal,8,33,3.9,7,3999
MX-0477,Patna,159,0,7.5,14,3999
MX-0477,Vadodara,237,163,6.7,21 days,3999
MX-0477,Ludhiana,44,19,1.1,21,3999
MX-0477,Agra,230,-11,6.6,14,3999
MX-0477,Nashik,81,0,6.4,21,3999
MX-0477,Meerut,15,18,1.9,10,3999
MX-0477,Rajkot,47.5,0,2.3,10,3999
MX-0477,Varanasi,60,55,6.6,7,3999
MX-0477,Amritsar,13,11,1.0,10,3999
MX-0477,Noida,66,15,3.2,10,3999
MX-0477,Gurugram,14,0,0.7,10,3999
MX-0477,Coimbatore, 91 ,0,4.4,7,3999
MX-0477,Madurai,72,0,7.7,7,3999
MX-0477,Guwahati,143,51,7.6,14,3999
MX-0477,Mumbai City Mall,83,44,1.7,21,3999
MX-0477,Delhi City Mall,48,0,1.6,10,3999
MX-0477,Bengaluru City Mall,89,0,3.8,10,3999
MX-0477,Hyderabad City Mall,98,25,6.8,,3999
MX-0477,Chennai City Mall,8,0,6.4,7,3999
MX-0477,Kolkata City Mall,206,30,2.9,21,3999
MX-0477,Pune City Mall,0,0,0.7,21,3999
MX-0477,Ahmedabad City Mall,73,0,3.7,14,3999
MX-0477,Jaipur City Mall,413,0,5.8,21,3999
MX-0477,Lucknow City Mall,304,0,7.3,21,3999
MX-0477,Surat City Mall,2,58,6.0,14,3999
MX-0477,Indore City Mall,272,0,4.9,21,3999
MX-0477,Nagpur City Mall, 159 ,0,7.2,7,3999
MX-0477,Kochi City Mall,8,0,0.3,14,3999
MX-0477,Chandigarh City Mall,437,0,6.9,21,3999
MX-0477,Bhopal City Mall,0,0,2.6,7,3999
MX-0477,Patna City Mall,252,0,7.9,10,3999
MX-0477,Vadodara City Mall,14,0,0.3,14,3999
MX-0477,Ludhiana City Mall,0,2,0.2,14,3999
MX-0477,Agra City Mall,3,18,1.8,14,3999
MX-0478,Mumbai,182,0,4.0,21,999
MX-0478,Delhi,201,0,6.8,21,999
MX-0478,Bengaluru,27,0,6.4,7,999
MX-0478,Hyderabad,26,0,1.8,10,999
MX-0478,Chennai,50,0,6.2,7,999
MX-0478,Kolkata,156,0,4.4,14,999
MX-0478,Pune,8,0,2.1,5,999
MX-0478,Ahmedabad,13,0,0.5,10,999
MX-0478,Jaipur,81,0,4.8,5,999
MX-0478,Lucknow,112,0,3.4,21,999
MX-0478,Surat,118,0,4.3,14,999
MX-0478,Indore,265,0,,21,999
MX-0478,Nagpur,61,0,5.8,5,999
MX-0478,Kochi, 198 ,82,3.0,21,999
MX-0478,Chandigarh,131,0,5.0,14,N/A
MX-0478,Bhopal,2,0,6.2,7,999
MX-0478,Patna,58,0,2.4,14,999
MX-0478,Vadodara, 24 ,9,2.2,5,999
MX-0478,Ludhiana,8,0,5.6,21,999
MX-0478,Agra,5,0,0.9,5,999
MX-0478,Nashik,400,0,6.0,21,999
MX-0478,Meerut,28,0,4.9,14,999
MX-0478,Rajkot,6,0,5.5,10,999
MX-0478,Varanasi, 21 ,7,1.6,10,999
MX-0478,Amritsar,163,0,7.2,7,999
MX-0478,Noida,25.5,0,0.8,10,999
MX-0478,Gurugram, 19 ,0,7.6,7,999
MX-0478,Coimbatore,161,0,4.6,14,999
MX-0478,Madurai,39,0,2.7,7,999
MX-0478,Guwahati,33,11,4.0,5,999
MX-0478,Mumbai City Mall,166,0,7.9,10,999
MX-0478,Delhi City Mall,67,0,7.5,21,999
MX-0478,Bengaluru City Mall,41,0,3.7,5,999
MX-0478,Hyderabad City Mall,23,0,6.4,7,999
MX-0478,Chennai City Mall,84,45,5.2,7,999
,Kolkata City Mall,29,0,1.3,14,999
MX-0478,Pune City Mall,7,20,3.7,5,999
MX-0478,Ahmedabad City Mall,10,0,5.5,5,999
MX-0478,Jaipur City Mall,20,0,4.8,5,999
MX-0478,Lucknow City Mall,55,0,6.9,21,999
MX-0478,Surat City Mall,113,-8,5.9,14,999
MX-0478,Indore City Mall,381,0,6.4,21,999
MX-0478,Nagpur City Mall,110,0,7.9,5,999
MX-0478,Kochi City Mall,15,0,4.6,14,999
MX-0478,Chandigarh City Mall,124,0,7.7,5,999
MX-0478,Bhopal City Mall,-5,137,7.3,14,999
MX-0478,Patna City Mall,115,96,5.4,21 days,999
MX-0478,Vadodara City Mall,106,0,5.5,10,999
MX-0478,Ludhiana City Mall, 71 ,0,6.2,7,999
MX-0478,Agra City Mall,25,0,2.5,14,999
MX-0479,Mumbai,378,0,7.2,21,499
MX-0479,Delhi,131,0,7.7,7,499
MX-0479,Bengaluru,63,0,2.0,14,499
MX-0479,Hyderabad,0,2,0.5,10,499
MX-0479,Chennai,30,44,4.7,10,499
MX-0479,Kolkata,36,0,5.2,14,499
MX-0479,Pune,275,57,6.6,,499
MX-0479,Ahmedabad,200,0,5.3,21,499
MX-0479,Jaipur,210,0,8.0,10,499
MX-0479,Lucknow,61,42,6.5,5,499
MX-0479,Lucknow,61,42,6.5,5,499
MX-0479,Surat,101,0,1.9,21,499
MX-0479,Indore,29,34,2.7,14,499
MX-0479,Nagpur,11,0,2.4,10,499
MX-0479,Kochi,19,9,2.0,5,499
MX-0479,Chandigarh,36,43,3.2,10,499
MX-0479,Bhopal,42,24,5.5,5,499
MX-0479,Patna,51,0,1.1,14,499
MX-0479,Vadodara,87,0,3.2,10,499
MX-0479,Ludhiana,50,103,7.5,21,499
MX-0479,Agra,100,0,6.0,21,499
MX-0479,Nashik,145,0,6.7,7,499
MX-0479,Meerut,176,0,7.5,10,499
MX-0479,Rajkot,1,0,7.4,21,499
MX-0479,Varanasi,24,64,7.1,7,N/A
MX-0479,Amritsar,28,0,1.9,7,499
MX-0479,Noida,17,0,0.5,21,499
MX-0479,Gurugram,25,152,6.5,21,499
MX-0479,Coimbatore,17,0,3.9,7,499
MX-0479,Madurai,40.5,0,6.9,14,499
MX-0479,Guwahati,106,0,3.2,14,499
MX-0479,Mumbai City Mall,124,0,4.4,10,499
MX-0479,Delhi City Mall,8,18,1.1,21,499
MX-0479,Bengaluru City Mall,15,25,6.5,5,499
MX-0479,Hyderabad City Mall,217,0,8.0,10,499
MX-0479,Chennai City Mall,186,46,5.5,10,499
MX-0479,Kolkata City Mall,38,0,3.2,10,499
MX-0479,Pune City Mall,151,0,7.2,10,499
MX-0479,Ahmedabad City Mall,125,0,5.6,7,499
MX-0479,Jaipur City Mall,191,0,3.1,21,499
MX-0479,Lucknow City Mall,43,0,4.1,7,499
MX-0479,Surat City Mall,23,0,1.2,7,499
MX-0479,Indore City Mall, 2 ,0,0.3,10,499
MX-0479,Nagpur City Mall,89,0,2.0,14,499
MX-0479,Kochi City Mall,154,0,6.7,7,499
MX-0479,Chandigarh City Mall,46,0,,5,499
MX-0479,Bhopal City Mall,51,52,6.0,7,499
MX-0479,Patna City Mall,2,0,2.4,14,499
MX-0479,Vadodara City Mall,128,26,5.6,7,499
MX-0479,Ludhiana City Mall,143,0,6.8,14,499
MX-0479,Agra City Mall,44,0,2.5,10,499
MX-0480,Mumbai,88,30,4.7,14,1999
MX-0480,Delhi,63,0,2.7,7,1999
MX-0480,Bengaluru,80,0,3.4,14,1999
MX-0480,Hyderabad,107,0,6.3,7,1999
MX-0480,Chennai,82,0,7.4,21,1999
MX-0480,Kolkata,103,29,4.9,7,1999
MX-0480,Pune,73,0,4.8,5,1999
MX-0480,Ahmedabad,7,0,1.3,10,1999
MX-0480,Jaipur,41,68,5.0,10,1999
MX-0480,Lucknow,4,0,7.6,21,1999
