sku_id,location,shelf_stock,qty_on_order,avg_sales_day,leadtime_days,selling_price,Line,Online Reserved,Damaged Stock,wk8_sold,wk7_sold,wk6_sold,wk5_sold,wk4_sold,wk3_sold,wk2_sold,wk1_sold
BP-KAJA-100ml,Delhi City Mall,49,0,3.4,6,999.00,Kajal Deep,0,0,22,30,22,25,20,27,24,27
BP-KAJA-100ml,Bengaluru City Mall Kiosk, 40 ,0,3.5,4,999,Kajal Deep,4,3,28,28,22,27,83,24,28,30
BP-KAJA-100ml,Hyderabad City Mall,195,0,13.2,6,₹999,Kajal Deep,12,0,115,101,84,90,110,115,84,89
BP-KAJA-100ml,Chennai City Mall, 11 ,0,11.4,8,999,Kajal Deep,12,0,62,66,93,63,64,91,67,96
BP-KAJA-100ml,Kolkata City Mall,97,0,6.2,8,999.00,Kajal Deep,0,3,40,41,52,49,53,53,48,33
BP-KAJA-200ml,Mumbai,135,0,12.2,6,₹699,Kajal Deep,12,0,78,101,68,89,103,97,100,89
BP-KAJA-200ml,Delhi,165,0,7.6,8,699,Kajal Deep,0,0,43,46,61,54,56,54,65,62
BP-KAJA-200ml,Bengaluru, 60 ,0,5.9,4,₹699,Kajal Deep,12,0,43,46,47,36,51,45,37,43
BP-KAJA-200ml,Hyderabad Kiosk,33,0,11.1,4,₹699,Kajal Deep,12,3,66,67,77,87,97,80,80,92
BP-KAJA-200ml,Chennai,164,43,9.3,8,Rs. 699,Kajal Deep,0,3,74,66,53,52,66,59,57,52
BP-KAJA-200ml,Kolkata,7,0,4.6,4,₹699,Kajal Deep,0,3,34,40,38,35,35,31,34,31
BP-KAJA-200ml,Pune Kiosk,22,0,7.6,4,Rs. 699,Kajal Deep,12,3,44,51,54,50,55,51,52,66
BP-KAJA-200ml,Ahmedabad,59,0,8.8,4,699.00,Kajal Deep,4,0,72,65,54,51,47,57,60,71
BP-KAJA-200ml,Jaipur,75,0,4.4,,699,Kajal Deep,0,1,24,31,36,26,38,33,23,26
BP-KAJA-200ml,Lucknow,26,0,3.6,6,₹699,Kajal Deep,0,3,27,29,29,30,31,23,28,28
BP-KAJA-200ml,Surat,101,0,9.5,6,699,Kajal Deep,0,3,76,62,75,59,50,57,53,74
BP-KAJA-200ml,Indore,18,0,2.8,8,699,Kajal Deep,0,3,23,15,19,20,17,15,19,16
BP-KAJA-200ml,Nagpur,100,0,10.7,6,699,Kajal Deep,0,1,60,66,67,77,81,71,57,81
BP-KAJA-200ml,Kochi,16,0,12.0,4,Rs. 699,Kajal Deep,0,3,96,82,96,103,99,100,76,93
BP-KAJA-200ml,Chandigarh,164,0,11.7,8,699,Kajal Deep,0,0,67,65,88,71,92,70,100,95
BP-KAJA-200ml,Bhopal,139,0,10.9,4,₹699,Kajal Deep,0,0,64,85,92,59,84,83,90,61
BP-KAJA-200ml,Patna Kiosk,29,0,11.5,6,₹699,Kajal Deep,4,0,77,81,78,91,99,95,64,69
BP-KAJA-200ml,Vadodara,42,0,3.7,6,Rs. 699,Kajal Deep,0,0,20,24,23,26,31,24,26,26
BP-KAJA-200ml,Ludhiana,12,0,3.4,6,Rs. 699,Kajal Deep,12,3,26,21,21,18,25,25,24,29
BP-KAJA-200ml,Agra,33,0,6.1,8,₹699,Kajal Deep,12,0,40,38,33,51,51,34,35,53
BP-KAJA-200ml,Nashik,30,0,,8,699,Kajal Deep,0,1,19,14,19,21,17,22,19,20
BP-KAJA-200ml,Meerut,113,0,9.6,6,699,Kajal Deep,4,0,70,80,82,56,68,56,77,55
BP-KAJA-200ml,Rajkot,84,0,8.0,4,₹699,Kajal Deep,12,3,54,46,63,56,68,57,47,70
BP-KAJA-200ml,Varanasi,243,0,10.2,8,699.00,Kajal Deep,12,1,81,85,69,69,64,66,85,76
BP-KAJA-200ml,Amritsar,162,64,11.7,6,₹699,Kajal Deep,4,1,68,79,89,97,75,100,91,78
BP-KAJA-200ml,Noida,256,0,9.7,8,₹699,Kajal Deep,0,1,75,68,53,67,67,217,72,58
BP-KAJA-200ml,Gurugram,78,0,11.7,8,699,Kajal Deep,4,1,79,69,65,68,88,101,90,102
BP-KAJA-200ml,Coimbatore,1,13,3.5,6,699,Kajal Deep,0,3,25,28,26,27,20,30,20,28
BP-KAJA-200ml,Madurai,14,0,4.3,8,699,Kajal Deep,0,3,33,24,34,24,34,30,36,29
BP-KAJA-200ml,Guwahati,6,0,4.8,6,₹699,Kajal Deep,4,0,41,32,28,38,30,37,36,26
BP-KAJA-200ml,Mumbai City Mall,120.5,0,5.6,8,699,Kajal Deep,4,0,47,35,40,38,48,31,35,43
BP-KAJA-200ml,Delhi City Mall,170,0,13.8,4,Rs. 699,Kajal Deep,12,0,107,109,74,80,112,81,116,96
BP-KAJA-200ml,Bengaluru City Mall Kiosk,31,0,2.9,4,699,Kajal Deep,0,3,17,22,22,22,17,21,15,15
BP-KAJA-200ml,Hyderabad City Mall,121,0,5.0,8,699,Kajal Deep,4,1,35,28,27,31,32,44,42,30
BP-KAJA-200ml,Chennai City Mall,6,0,12.7,6,699,Kajal Deep,4,0,96,109,111,99,86,96,90,86
BP-KAJA-200ml,Kolkata City Mall,26,0,6.2,8,₹699,Kajal Deep,0,0,46,42,35,37,33,40,45,33
BP-LIP-30ml,Mumbai,237,0,11.8,6,499.00,Lip Tint,4,0,84,62,89,89,89,68,71,92
BP-LIP-30ml,Delhi,36,0,4.5,4,499.00,Lip Tint,0,3,33,37,30,36,37,35,38,27
BP-LIP-30ml,Bengaluru,41,0,3.2,4,499,Lip Tint,4,0,26,25,21,27,18,22,25,22
BP-LIP-30ml,Hyderabad Kiosk,104,0,13.0,4,₹499,Lip Tint,4,0,70,83,75,107,97,73,97,79
BP-LIP-30ml,Chennai,1,0,8.0,6,499.00,Lip Tint,0,0,63,45,42,69,51,46,48,52
BP-LIP-30ml,Kolkata,39,0,2.2,6,499,Lip Tint,12,1,15,18,13,18,14,16,19,12
BP-LIP-30ml,Pune Kiosk,38,0,2.4,6,499,Lip Tint,4,0,19,15,19,19,15,20,17,18
BP-LIP-30ml,Pune Kiosk,38,0,2.4,6,499,Lip Tint,4,0,19,15,19,19,15,20,17,18
BP-LIP-30ml,Ahmedabad,49,0,3.3,8,499,Lip Tint,4,0,28,29,18,25,23,28,21,20
BP-LIP-30ml,Jaipur,44,0,6.5,8,₹499,Lip Tint,0,1,45,42,48,43,56,52,38,49
BP-LIP-30ml,Lucknow,28,0,3.3,4,499,Lip Tint,4,3,20,24,22,21,27,28,22,19
BP-LIP-30ml,Surat,251,0,10.9,8,Rs. 499,Lip Tint,4,0,84,92,90,86,73,60,79,67
BP-LIP-30ml,Indore,70,0,9.2,8,499,Lip Tint,0,0,58,63,78,78,66,61,74,61
BP-LIP-30ml,Nagpur,76,34,9.8,6,499,Lip Tint,12,1,61,84,77,57,66,53,80,81
BP-LIP-30ml,Kochi,36,0,6.3,8,Rs. 499,Lip Tint,0,0,34,38,43,55,45,44,54,50
BP-LIP-30ml,Chandigarh,92,0,8.6,6,499,Lip Tint,4,1,60,55,63,65,74,56,72,72
BP-LIP-30ml,Bhopal,65,0,9.9,4,499,Lip Tint,0,0,83,81,66,76,74,80,63,59
BP-LIP-30ml,Patna Kiosk,42,0,2.5,8,N/A,Lip Tint,0,3,19,15,20,18,14,15,20,18
BP-LIP-30ml,Vadodara,121,0,12.5,8,499,Lip Tint,0,1,70,105,97,81,76,88,76,74
BP-LIP-30ml,Ludhiana,198,0,10.6,8,499,Lip Tint,0,1,72,63,69,84,68,88,233,68
BP-LIP-30ml,Agra,199,0,9.1,8,Rs. 499,Lip Tint,0,1,49,65,52,57,62,74,56,67
BP-LIP-30ml,Nashik, 106 ,0,10.2,8,499.00,Lip Tint,0,1,60,55,67,84,74,60,78,71
BP-LIP-30ml,Meerut,34,0,10.0,4,499.00,Lip Tint,0,0,72,77,87,63,72,53,75,85
BP-LIP-30ml,Rajkot,49,0,8.6,4,₹499,Lip Tint,4,0,58,65,63,55,55,72,49,69
BP-LIP-30ml,Varanasi,122,0,10.5,8,₹499,Lip Tint,0,0,64,59,61,62,66,82,64,91
BP-LIP-30ml,Amritsar,282,-3,11.7,8,₹499,Lip Tint,12,1,100,63,68,84,66,78,96,95
BP-LIP-30ml,Noida,168,0,8.4,6,499.00,Lip Tint,0,0,53,51,69,45,58,67,47,66
BP-LIP-30ml,Gurugram,35,0,5.5,8,499.00,Lip Tint,0,0,41,33,33,41,42,34,33,32
BP-LIP-30ml,Coimbatore,127,0,8.6,6,499,Lip Tint,0,0,63,57,68,63,52,52,74,48
BP-LIP-30ml,Madurai,51,0,13.3,8,499.00,Lip Tint,4,0,111,82,83,113,99,76,106,101
BP-LIP-30ml,Guwahati,25,60,12.8,4 days,499,Lip Tint,0,0,85,92,84,102,85,76,83,99
BP-LIP-30ml,Mumbai City Mall,24,0,3.5,4,499,Lip Tint,0,0,27,30,23,20,29,20,23,27
BP-LIP-30ml,Delhi City Mall,4,0,2.1,8,499.00,Lip Tint,12,0,16,14,13,18,15,12,17,14
BP-LIP-30ml,Bengaluru City Mall Kiosk,18,8,2.7,4,₹499,Lip Tint,12,0,19,16,20,23,20,20,19,23
BP-LIP-30ml,Hyderabad City Mall,115,48,4.8,8,₹499,Lip Tint,0,1,29,27,41,35,32,26,41,36
BP-LIP-30ml,Chennai City Mall,50,0,12.5,4,₹499,Lip Tint,0,0,89,101,106,100,72,88,79,66
BP-LIP-30ml,Kolkata City Mall,-1,43,10.8,4,499,Lip Tint,0,3,61,94,72,58,58,86,92,89
,Mumbai, 18 ,0,8.2,6,₹499,Lip Tint,12,0,47,46,57,48,43,47,72,53
BP-LIP-50ml,Delhi,142,0,6.2,8,499.00,Lip Tint,12,0,43,43,33,39,37,34,33,36
BP-LIP-50ml,Bengaluru,31,0,12.7,8,₹499,Lip Tint,4,0,90,83,90,69,70,71,101,67
BP-LIP-50ml,Hyderabad Kiosk, 25 ,49,9.4,6,₹499,Lip Tint,4,3,63,75,68,61,65,79,68,70
BP-LIP-50ml,Chennai,53,0,11.8,6,Rs. 499,Lip Tint,0,0,70,75,93,97,102,82,73,103
BP-LIP-50ml,Kolkata,42,0,6.4,8,Rs. 499,Lip Tint,0,0,51,38,51,53,43,39,55,36
BP-LIP-50ml,Pune Kiosk,142,0,7.1,6,499,Lip Tint,0,0,53,56,38,57,41,61,41,49
BP-LIP-50ml,Ahmedabad,9,0,2.6,8,499,Lip Tint,0,0,19,20,14,19,15,15,14,19
BP-LIP-50ml,Jaipur,2,0,7.9,6,₹499,Lip Tint,0,3,47,54,55,42,43,61,68,48
BP-LIP-50ml,Lucknow,98,0,5.8,,Rs. 499,Lip Tint,4,0,42,37,31,42,33,32,47,46
BP-LIP-50ml,Surat,0,13,3.4,6,499.00,Lip Tint,4,3,28,28,25,20,18,21,23,24
BP-LIP-50ml,Indore,101.5,0,10.9,4,499.00,Lip Tint,0,3,68,70,82,92,230,65,67,63
BP-LIP-50ml,Nagpur,191,0,10.0,8,499,Lip Tint,12,0,56,76,69,76,69,56,56,54
BP-LIP-50ml,Kochi,207,0,12.1,6,₹499,Lip Tint,0,1,92,79,96,100,66,85,103,99
BP-LIP-50ml,Chandigarh,105,29,6.0,6,₹499,Lip Tint,12,3,51,34,41,34,46,35,33,34
BP-LIP-50ml,Bhopal,45,8,2.3,6,499,Lip Tint,0,3,15,12,14,13,14,18,14,12
BP-LIP-50ml,Patna Kiosk,95,44,9.4,8,499.00,Lip Tint,4,0,73,65,76,78,60,81,67,81
BP-LIP-50ml,Vadodara,257,0,12.1,8,Rs. 499,Lip Tint,12,3,84,95,83,95,85,70,87,86
BP-LIP-50ml,Ludhiana,21,95,11.2,8,499,Lip Tint,0,3,90,69,95,64,78,84,79,75
BP-LIP-50ml,Agra,137,0,6.8,6,Rs. 499,Lip Tint,4,0,41,38,54,51,42,51,48,50
BP-LIP-50ml,Nashik,145,0,9.3,8,₹499,Lip Tint,12,3,52,57,67,60,72,51,68,72
BP-LIP-50ml,Meerut,198, 79 ,13.0,6,499.00,Lip Tint,0,1,84,71,106,98,73,91,112,93
BP-LIP-50ml,Rajkot,138,0,9.0,6,499,Lip Tint,0,1,67,51,67,54,69,76,48,64
BP-LIP-50ml,Varanasi,133,0,11.7,6,₹499,Lip Tint,4,3,87,80,74,96,81,80,65,86
BP-LIP-50ml,Amritsar, 9 ,0,13.8,4,Rs. 499,Lip Tint,0,1,76,92,89,83,88,78,101,85
BP-LIP-50ml,Noida,224,35,8.4,8,499,Lip Tint,0,0,71,55,53,63,73,48,56,67
BP-LIP-50ml,Gurugram,181,35,13.6,4,499,Lip Tint,0,0,100,73,115,102,106,104,103,76
BP-LIP-50ml,Coimbatore,115,0,11.5,6,₹499,Lip Tint,0,3,98,95,100,87,96,94,63,99
BP-LIP-50ml,Madurai,97,0,10.4,6,499,Lip Tint,4,0,74,55,81,90,66,79,70,62
BP-LIP-50ml,Guwahati,56,0,3.0,6,Rs. 499,Lip Tint,4,0,24,22,19,25,18,25,20,26
BP-LIP-50ml,Mumbai City Mall,33,0,13.5,8,499.00,Lip Tint,0,0,101,79,105,112,92,91,90,74
BP-LIP-50ml,Delhi City Mall,36,0,,6,499,Lip Tint,0,0,21,25,17,23,25,19,20,25
BP-LIP-50ml,Bengaluru City Mall Kiosk,129,0,12.9,4,499,Lip Tint,12,0,86,88,89,73,90,74,74,77
BP-LIP-50ml,Hyderabad City Mall,17,0,2.7,4,₹499,Lip Tint,0,0,18,19,16,15,16,23,21,15
BP-LIP-50ml,Chennai City Mall,58, 47 ,9.1,4,499,Lip Tint,0,3,75,48,67,76,63,51,53,79
BP-LIP-50ml,Kolkata City Mall,28,0,4.5,4,Rs. 499,Lip Tint,0,1,39,26,36,34,28,29,32,25
BP-LIP-100ml,Mumbai, 9 ,0,3.0,4,199,Lip Tint,0,3,26,17,24,21,17,19,17,22
BP-LIP-100ml,Delhi,130,32,10.2,4,₹199,Lip Tint,0,3,56,64,75,72,83,77,89,82
BP-LIP-100ml,Bengaluru,190,0,11.5,8,199,Lip Tint,4,3,99,96,80,77,87,79,82,73
BP-LIP-100ml,Hyderabad Kiosk,15,0,3.3,4,N/A,Lip Tint,0,0,25,21,18,18,27,23,23,28
BP-LIP-100ml,Chennai,99,64,13.2,8,Rs. 199,Lip Tint,12,3,73,88,110,93,275,71,85,72
BP-LIP-100ml,Kolkata,30,0,7.7,6,₹199,Lip Tint,0,3,51,43,59,60,50,57,42,47
BP-LIP-100ml,Pune Kiosk,99,0,9.8,4,Rs. 199,Lip Tint,0,3,63,64,83,73,61,72,79,64
BP-LIP-100ml,Ahmedabad,39,0,3.5,8,₹199,Lip Tint,12,1,30,22,23,27,21,19,26,30
BP-LIP-100ml,Jaipur,16,0,3.0,4,199.00,Lip Tint,0,3,24,16,22,21,24,21,17,17
BP-LIP-100ml,Lucknow,141,102,9.4,8,199,Lip Tint,0,3,68,62,79,68,81,70,69,72
BP-LIP-100ml,Surat, 162 ,0,10.4,6,₹199,Lip Tint,12,0,86,69,87,61,89,58,61,65
BP-LIP-100ml,Indore, 38 ,0,10.6,8,₹199,Lip Tint,12,3,91,63,77,83,87,92,88,75
BP-LIP-100ml,Nagpur,3,0,2.7,4,199,Lip Tint,12,3,23,16,17,23,18,23,21,16
BP-LIP-100ml,Kochi,127,0,7.3,6,₹199,Lip Tint,0,3,49,41,49,40,64,48,57,43
BP-LIP-100ml,Chandigarh,67,0,4.4,8,₹199,Lip Tint,0,0,28,28,29,34,34,30,24,38
BP-LIP-100ml,Bhopal,124,0,7.0,6,₹199,Lip Tint,0,1,46,58,45,41,42,45,54,42
BP-LIP-100ml,Patna Kiosk,51,19,10.4,4,199,Lip Tint,4,0,57,59,60,67,68,62,88,62
BP-LIP-100ml,Vadodara,20,0,13.7,4,199.00,Lip Tint,0,0,103,101,95,87,76,102,100,87
BP-LIP-100ml,Ludhiana,72,46,6.1,8,199,Lip Tint,0,3,40,45,35,49,35,35,51,35
BP-LIP-100ml,Agra,43,0,6.8,8,₹199,Lip Tint,12,1,54,45,38,49,56,40,57,50
BP-LIP-100ml,Nashik,61,0,3.6,8,₹199,Lip Tint,0,3,31,22,22,22,19,28,30,21
BP-LIP-100ml,Meerut,30,32,9.8,4,Rs. 199,Lip Tint,0,3,59,62,70,61,76,75,82,79
BP-LIP-100ml,Rajkot,84,0,7.0,4,₹199,Lip Tint,0,0,51,39,50,48,59,38,51,53
BP-LIP-100ml,Varanasi,96,-8,9.7,4,Rs. 199,Lip Tint,4,0,76,71,71,71,57,66,79,63
BP-LIP-100ml,Amritsar, 7 ,0,2.6,4,₹199,Lip Tint,4,0,18,18,18,21,20,16,22,21
BP-LIP-100ml,Noida,246,0,9.3,8,₹199,Lip Tint,4,0,55,79,53,66,61,52,67,65
BP-LIP-100ml,Gurugram,56,0,4.4,4,Rs. 199,Lip Tint,12,1,25,27,35,31,34,33,29,30
BP-LIP-100ml,Coimbatore,59,65,13.7,8,199,Lip Tint,4,1,114,94,111,92,92,77,76,73
BP-LIP-100ml,Madurai,85.5,0,5.6,8,Rs. 199,Lip Tint,0,0,39,43,33,41,34,39,45,40
BP-LIP-100ml,Guwahati,0,0,4.5,6,199,Lip Tint,12,1,28,27,29,27,32,33,0,0
BP-LIP-100ml,Mumbai City Mall,37,0,5.1,4,199.00,Lip Tint,0,0,27,38,36,44,36,43,40,44
BP-LIP-100ml,Delhi City Mall,11,0,3.6,4,₹199,Lip Tint,4,0,21,31,28,26,24,30,26,26
BP-LIP-100ml,Delhi City Mall,11,0,3.6,4,₹199,Lip Tint,4,0,21,31,28,26,24,30,26,26
BP-LIP-100ml,Bengaluru City Mall Kiosk,195,0,12.0,8,199,Lip Tint,12,0,77,91,82,85,83,102,86,93
BP-LIP-100ml,Hyderabad City Mall, 98 ,0,3.9,8,199,Lip Tint,12,1,23,22,26,29,20,105,27,31
BP-LIP-100ml,Chennai City Mall,92,0,6.3,6,199,Lip Tint,12,0,39,45,40,41,54,37,45,38
BP-LIP-100ml,Kolkata City Mall,51,18,8.4,4,199,Lip Tint,0,3,63,73,63,72,59,71,71,55
BP-LIP-200ml,Mumbai,205,0,9.6,8 days,499,Lip Tint,12,1,67,58,76,64,56,63,77,80
BP-LIP-200ml,Delhi,90,0,8.3,4,499.00,Lip Tint,12,0,59,45,63,49,58,52,58,70
BP-LIP-200ml,Bengaluru,17,0,2.9,4,₹499,Lip Tint,0,0,18,25,22,24,19,19,18,21
BP-LIP-200ml,Hyderabad Kiosk,39,0,2.9,8,499,Lip Tint,0,1,23,23,25,23,25,17,19,18
BP-LIP-200ml,Chennai,92,0,11.7,4,499,Lip Tint,0,3,78,81,90,101,100,71,76,100
BP-LIP-200ml,Kolkata,163,0,6.7,8,₹499,Lip Tint,0,0,54,38,42,39,46,39,37,40
BP-LIP-200ml,Pune Kiosk,115,0,11.5,4,499,Lip Tint,4,0,85,72,91,71,86,92,94,99
BP-LIP-200ml,Ahmedabad,18,0,3.6,4,₹499,Lip Tint,4,0,20,25,27,22,23,27,23,24
BP-LIP-200ml,Jaipur,57,0,8.1,6,₹499,Lip Tint,12,1,44,57,65,61,52,54,51,51
BP-LIP-200ml,Lucknow,60,0,5.7,4,Rs. 499,Lip Tint,12,0,36,42,46,43,39,48,32,47
BP-LIP-200ml,Surat,157,0,10.5,,499,Lip Tint,12,1,65,84,90,75,65,57,68,79
BP-LIP-200ml,Indore,11,0,9.4,4,Rs. 499,Lip Tint,4,3,54,50,81,55,77,57,61,64
BP-LIP-200ml,Nagpur,155,71,13.9,6,Rs. 499,Lip Tint,0,1,97,113,107,77,92,121,93,115
BP-LIP-200ml,Kochi,52,0,4.1,4,499.00,Lip Tint,4,3,23,33,34,27,32,31,26,30
BP-LIP-200ml,Chandigarh,23,0,4.1,6,499,Lip Tint,4,0,28,26,33,30,27,33,32,35
BP-LIP-200ml,Bhopal,13,0,2.3,6,₹499,Lip Tint,12,0,12,18,14,18,14,16,20,15
BP-LIP-200ml,Patna Kiosk,(4),0,13.1,4,499,Lip Tint,0,0,107,98,105,88,114,78,112,76
BP-LIP-200ml,Vadodara,115,0,9.3,4,₹499,Lip Tint,12,0,80,72,70,65,68,70,68,78
BP-LIP-200ml,Ludhiana,214,0,12.0,8,499,Lip Tint,12,1,102,77,93,83,97,82,79,92
BP-LIP-200ml,Agra,130,73,7.7,8,₹499,Lip Tint,12,1,57,53,66,65,46,54,57,48
BP-LIP-200ml,Nashik,26,7,3.3,4,₹499,Lip Tint,0,3,25,19,25,18,18,24,26,23
BP-LIP-200ml,Meerut,29,0,3.0,8,499.00,Lip Tint,4,3,19,25,23,17,26,18,19,19
BP-LIP-200ml,Rajkot,101,0,10.3,4,499,Lip Tint,4,0,81,60,67,73,66,70,70,84
BP-LIP-200ml,Varanasi,13,21,4.6,4,499,Lip Tint,0,0,32,26,40,40,38,39,28,28
BP-LIP-200ml,Amritsar,208,40,10.3,6,499,Lip Tint,0,1,80,60,65,62,75,90,55,88
BP-LIP-200ml,Noida, 30 ,0,9.6,4,499,Lip Tint,4,1,72,55,70,64,76,64,67,75
BP-LIP-200ml,Gurugram,64,11,6.5,4,N/A,Lip Tint,0,3,46,45,35,49,42,43,124,53
BP-LIP-200ml,Coimbatore,22,22,2.9,8,₹499,Lip Tint,12,3,21,18,18,20,20,24,23,23
BP-LIP-200ml,Madurai,27,60,5.6,8,499,Lip Tint,4,1,36,38,39,31,43,35,42,40
,Guwahati,70,32,7.8,6,499.00,Lip Tint,12,1,56,43,44,67,51,66,65,50
BP-LIP-200ml,Mumbai City Mall,6,0,3.3,4,Rs. 499,Lip Tint,0,0,21,20,25,24,28,18,28,25
BP-LIP-200ml,Delhi City Mall,28,0,2.4,4,₹499,Lip Tint,0,3,19,15,13,19,18,16,19,15
BP-LIP-200ml,Bengaluru City Mall Kiosk,14,0,8.2,4,Rs. 499,Lip Tint,12,1,69,56,67,52,53,48,70,47
BP-LIP-200ml,Hyderabad City Mall,68,87,10.4,6,₹499,Lip Tint,4,1,78,73,87,68,91,75,62,61
BP-LIP-200ml,Chennai City Mall,34,0,10.4,6,499,Lip Tint,4,0,71,72,60,79,86,84,56,79
BP-LIP-200ml,Kolkata City Mall,20,0,3.6,4,₹499,Lip Tint,0,0,21,27,24,31,25,24,30,30
BP-FACE-30ml,Mumbai,186,0,11.2,8,499,Face Wash Neem,4,1,84,85,90,88,61,76,84,94
BP-FACE-30ml,Delhi,70,28,7.2,6,499,Face Wash Neem,0,0,52,54,57,52,45,45,55,46
BP-FACE-30ml,Bengaluru,72,0,6.0,6,499,Face Wash Neem,4,0,51,32,43,46,38,45,44,50
BP-FACE-30ml,Hyderabad Kiosk,140,58,12.6,4,499,Face Wash Neem,4,0,102,86,87,90,88,84,94,88
BP-FACE-30ml,Chennai,171,0,8.4,8,₹499,Face Wash Neem,0,3,47,68,62,64,64,57,49,70
BP-FACE-30ml,Kolkata,84,0,5.5,6,499,Face Wash Neem,12,0,34,39,33,30,36,46,48,41
BP-FACE-30ml,Pune Kiosk,116,0,,8,Rs. 499,Face Wash Neem,4,1,61,57,56,58,56,66,59,72
BP-FACE-30ml,Ahmedabad,44,0,5.9,4,499.00,Face Wash Neem,0,0,37,44,37,34,50,36,37,31
BP-FACE-30ml,Jaipur,76,0,7.8,4,499,Face Wash Neem,0,0,61,59,50,62,42,56,49,67
BP-FACE-30ml,Lucknow,19.5,16,5.4,4,₹499,Face Wash Neem,0,3,39,46,29,39,46,34,41,40
BP-FACE-30ml,Surat,45,0,5.0,6,₹499,Face Wash Neem,0,3,31,33,35,34,33,41,28,39
BP-FACE-30ml,Indore,108,28,8.5,4,₹499,Face Wash Neem,0,0,52,48,72,51,59,62,54,67
BP-FACE-30ml,Nagpur, 27 ,0,2.8,6,499,Face Wash Neem,12,3,22,24,19,15,18,18,20,23
BP-FACE-30ml,Kochi,21,0,3.4,8,₹499,Face Wash Neem,4,3,18,19,27,21,26,25,28,28
BP-FACE-30ml,Chandigarh,36,0,3.9,4,Rs. 499,Face Wash Neem,0,3,27,22,34,31,26,21,27,23
BP-FACE-30ml,Bhopal,131,0,6.9,6,499,Face Wash Neem,0,3,44,37,40,48,60,54,57,53
BP-FACE-30ml,Patna Kiosk,24,0,4.2,4,₹499,Face Wash Neem,4,0,34,35,23,23,32,30,37,26
BP-FACE-30ml,Vadodara,58,0,6.0,4,499,Face Wash Neem,0,0,34,49,49,46,34,40,35,51
BP-FACE-30ml,Ludhiana,41,0,5.3,8,499,Face Wash Neem,0,0,44,31,33,31,39,36,33,37
BP-FACE-30ml,Agra,137,0,7.4,6,499.00,Face Wash Neem,0,0,41,64,53,56,188,42,44,58
BP-FACE-30ml,Nashik,37,54,7.2,6,₹499,Face Wash Neem,12,0,48,42,54,62,60,56,50,50
BP-FACE-30ml,Meerut,53,0,5.8,8,499,Face Wash Neem,4,3,50,42,40,50,51,50,32,42
BP-FACE-30ml,Rajkot,168,-1,13.6,6,499,Face Wash Neem,0,3,83,116,118,100,110,106,81,75
BP-FACE-30ml,Varanasi,98,20,7.6,6,₹499,Face Wash Neem,12,0,66,54,49,57,65,63,52,66
BP-FACE-30ml,Amritsar,57,0,13.1,6,499,Face Wash Neem,12,0,93,84,89,80,106,72,102,81
BP-FACE-30ml,Noida,37, 35 ,5.4,8,₹499,Face Wash Neem,12,1,42,42,36,45,39,45,29,42
BP-FACE-30ml,Gurugram,10,0,6.4,8,499,Face Wash Neem,12,0,52,45,40,50,39,46,34,46
BP-FACE-30ml,Coimbatore,30,28,2.6,8,₹499,Face Wash Neem,4,0,15,17,21,15,15,16,21,20
BP-FACE-30ml,Madurai,25,0,10.7,8,₹499,Face Wash Neem,12,0,76,79,60,78,65,75,79,67
BP-FACE-30ml,Guwahati,61,0,7.5,6,499,Face Wash Neem,0,0,43,59,55,42,43,48,63,46
BP-FACE-30ml,Mumbai City Mall,56,0,4.5,4,Rs. 499,Face Wash Neem,0,3,32,35,33,39,39,31,34,34
BP-FACE-30ml,Delhi City Mall,135,0,6.5,8,499,Face Wash Neem,4,1,44,40,47,47,51,47,38,52
BP-FACE-30ml,Bengaluru City Mall Kiosk,10,31,4.1,6,499,Face Wash Neem,0,0,34,36,22,32,36,31,32,35
BP-FACE-30ml,Hyderabad City Mall,17,0,8.8,8,499,Face Wash Neem,4,0,71,64,55,66,68,46,50,74
BP-FACE-30ml,Chennai City Mall,15,10,2.8,4,₹499,Face Wash Neem,4,3,16,21,20,16,24,23,15,21
BP-FACE-30ml,Kolkata City Mall,75,0,7.0,6,499,Face Wash Neem,12,0,60,51,47,47,54,47,48,57
BP-FACE-50ml,Mumbai,72,0,10.5,6,999,Face Wash Neem,0,0,80,75,71,77,81,57,70,75
BP-FACE-50ml,Delhi,18,0,13.3,6,999.00,Face Wash Neem,0,3,80,76,101,73,88,71,84,116
BP-FACE-50ml,Bengaluru,243,97,12.7,6,₹999,Face Wash Neem,12,0,92,80,86,102,70,78,71,93
BP-FACE-50ml,Hyderabad Kiosk,15,39,8.8,4,₹999,Face Wash Neem,4,0,64,59,66,60,65,57,59,48
BP-FACE-50ml,Chennai,98,0,6.2,6,₹999,Face Wash Neem,0,1,38,38,51,43,40,36,49,53
BP-FACE-50ml,Kolkata,73,0,4.2,6,999,Face Wash Neem,0,1,28,30,32,33,27,23,33,27
BP-FACE-50ml,Pune Kiosk,17,0,5.2,4,999,Face Wash Neem,12,3,37,41,32,35,39,32,37,36
BP-FACE-50ml,Ahmedabad,173,0,9.9,8 days,Rs. 999,Face Wash Neem,0,3,62,79,71,56,80,72,53,67
BP-FACE-50ml,Jaipur,48,18,3.2,8,₹999,Face Wash Neem,0,3,26,21,19,23,23,21,28,22
BP-FACE-50ml,Lucknow,25, 28 ,3.2,8,999,Face Wash Neem,12,1,27,21,19,20,23,27,22,21
