SKU Code,Store Name,Closing Stock,In Transit,Avg Off-take/Day,Lead Time (Days),MRP,Style,Colour,Size,System Status,Sold Wk-8,Sold Wk-7,Sold Wk-6,Sold Wk-5,Sold Wk-4,Sold Wk-3,Sold Wk-2,Sold Wk-1
KUR-BLA-S,Indore,33,0,4.5,5,N/A,Kurta,Black,S,Excess,30,32,38,32,38,26,37,31
KUR-BLA-S,Nagpur,47,9,3.3,5,1999,Kurta,Black,S,,50,4,9,50,4,4,9,41
KUR-BLA-S,Kochi,73,0,4.6,9,"₹1,999",Kurta,Black,S,Excess,34,35,31,32,32,96,26,37
KUR-BLA-S,Chandigarh,91,58,4.7,12,1999,Kurta,Black,S,OK,32,35,35,30,26,28,36,39
KUR-BLA-S,Bhopal,50,0,5.5,12,1999,Kurta,Black,S,Reorder,47,37,42,30,39,40,43,45
KUR-BLA-S,Patna,83,0,2.6,12,"Rs. 1,999",Kurta,Black,S,Excess,21,15,17,14,15,15,18,19
KUR-BLA-S,Vadodara,8,0,1.9,5,1999,Kurta,Black,S,,16,14,15,11,14,15,12,14
KUR-BLA-S,Ludhiana,70,0,2.1,12,"Rs. 1,999",Kurta,Black,S,Reorder,13,12,11,16,14,17,18,15
KUR-BLA-S,Agra,27,0,5.3,7,"Rs. 1,999",Kurta,Black,S,Reorder,40,40,44,44,36,30,42,31
KUR-BLA-S,Nashik,106,0,4.7,9,"Rs. 1,999",Kurta,Black,S,,30,31,36,29,26,28,29,35
KUR-BLA-S,Meerut,96,0,5.6,9,"₹1,999",Kurta,Black,S,Excess,47,45,42,41,38,43,46,33
KUR-BLA-S,Rajkot,59,0,3.4,9,1999,Kurta,Black,S,OK,26,27,28,21,25,24,24,29
KUR-BLA-S,Varanasi,50,0,1.6,12,1999,Kurta,Black,S,Reorder,13,14,11,14,13,14,10,14
KUR-BLA-M,Mumbai,74,10,3.2,7,499,Kurta,Black,M,,20,27,28,28,23,25,18,21
KUR-BLA-M,Delhi,70,0,4.7,5,499,Kurta,Black,M,Reorder,27,30,25,31,28,28,30,26
KUR-BLA-M,Bengaluru,90,0,4.1,9,499.00,Kurta,Black,M,Excess,26,33,33,30,30,35,33,32
KUR-BLA-M,Hyderabad,100,0,3.5,9,499,Kurta,Black,M,,25,29,27,25,29,24,22,26
KUR-BLA-M,Chennai,5,0,0.8,5,Rs. 499,Kurta,Black,M,Reorder,17,11,16,13,14,14,14,13
KUR-BLA-M,Kolkata,83,37,4.5,7,499.00,Kurta,Black,M,OK,24,35,32,31,30,37,29,27
KUR-BLA-M,Pune, 13 ,0,2.8,7,Rs. 499,Kurta,Black,M,Reorder,20,19,23,18,24,21,20,18
KUR-BLA-M,Ahmedabad,27,8,2.7,7,₹499,Kurta,Black,M,,22,24,19,15,22,15,22,16
KUR-BLA-M,Jaipur,77,0,5.7,9,499,Kurta,Black,M,Reorder,41,43,47,48,30,34,40,36
KUR-BLA-M,Lucknow,24,0,4.9,7,₹499,Kurta,Black,M,Reorder,29,32,34,28,31,41,32,41
KUR-BLA-M,Surat,18,0,1.2,7,Rs. 499,Kurta,Black,M,,7,9,8,10,10,9,10,9
KUR-BLA-M,Indore,4,9,1.9,5,499,Kurta,Black,M,,12,17,11,12,11,15,14,12
KUR-BLA-M,Nagpur,26,0,3.1,7,Rs. 499,Kurta,Black,M,,26,27,26,25,27,22,17,26
KUR-BLA-M,Kochi,0,0,4.1,9,₹499,Kurta,Black,M,OK,34,31,22,26,29,24,27,29
,Chandigarh,54,0,5.8,12,499,Kurta,Black,M,,35,37,38,42,40,46,32,49
KUR-BLA-M,Bhopal,98,0,3.8,12,499.00,Kurta,Black,M,Reorder,20,27,26,25,25,20,27,26
KUR-BLA-M,Patna,12,0,5.6,5,₹499,Kurta,Black,M,,39,40,44,45,32,44,39,36
KUR-BLA-M,Vadodara,26,0,0.7,12,Rs. 499,Kurta,Black,M,,5,5,5,4,5,6,4,4
KUR-BLA-M,Ludhiana,32, 16 ,2.7,5,₹499,Kurta,Black,M,Excess,20,18,19,16,18,15,15,17
KUR-BLA-M,Agra,108,0,5.1,7,₹499,Kurta,Black,M,OK,42,33,27,38,27,38,43,35
KUR-BLA-M,Nashik,53,0,3.2,5,₹499,Kurta,Black,M,Excess,21,17,24,26,17,18,23,24
KUR-BLA-M,Meerut,96,0,5.3,7,499.00,Kurta,Black,M,,42,39,44,31,32,30,45,33
KUR-BLA-M,Rajkot,23.5,0,1.6,5,499,Kurta,Black,M,OK,13,9,12,14,9,12,10,11
KUR-BLA-M,Varanasi, 58 ,11,4.6,5,499,Kurta,Black,M,Reorder,25,29,25,40,30,34,36,33
KUR-WHI-S,Mumbai,4,0,3.7,7 days,2499,Kurta,White,S,OK,32,27,24,28,20,24,29,20
KUR-WHI-S,Delhi,38,0,3.0,9,2499,Kurta,White,S,Reorder,18,22,20,22,22,26,21,17
KUR-WHI-S,Bengaluru,9,19,2.9,5,2499,Kurta,White,S,OK,18,23,22,23,20,19,21,21
KUR-WHI-S,Hyderabad,16,0,2.2,9,"Rs. 2,499",Kurta,White,S,Reorder,12,15,17,19,17,14,19,15
KUR-WHI-S,Chennai,2,0,5.8,7,"Rs. 2,499",Kurta,White,S,Reorder,36,32,36,44,34,35,34,42
KUR-WHI-S,Kolkata,8,0,1.9,5,"₹2,499",Kurta,White,S,OK,12,12,16,16,16,10,15,14
KUR-WHI-S,Pune,3,0,2.5,7,"₹2,499",Kurta,White,S,OK,14,21,20,13,15,60,19,20
KUR-WHI-S,Ahmedabad,59,0,,12,"₹2,499",Kurta,White,S,Excess,21,26,2,26,21,2,4,21
KUR-WHI-S,Jaipur,19,0,1.4,9,"₹2,499",Kurta,White,S,Excess,9,10,12,10,11,8,10,9
KUR-WHI-S,Lucknow,7, 56 ,4.6,9,"₹2,499",Kurta,White,S,Excess,25,25,33,34,37,36,36,27
KUR-WHI-S,Surat,26,5,0.9,12,2499,Kurta,White,S,OK,7,5,5,5,8,5,8,8
KUR-WHI-S,Indore,27,0,4.4,,"Rs. 2,499",Kurta,White,S,Excess,32,30,35,26,33,36,25,29
KUR-WHI-S,Nagpur,44,40,5.8,7,"₹2,499",Kurta,White,S,Excess,39,48,35,36,50,48,34,32
KUR-WHI-S,Kochi, 22 ,0,4.9,9,2499,Kurta,White,S,Reorder,36,42,40,29,33,32,28,30
KUR-WHI-S,Chandigarh,9,0,1.3,5,2499,Kurta,White,S,OK,10,8,9,9,9,8,9,10
KUR-WHI-S,Bhopal,62,0,4.1,9,"Rs. 2,499",Kurta,White,S,Reorder,22,32,24,24,22,30,34,33
KUR-WHI-S,Patna,24,0,2.9,7,2499,Kurta,White,S,,22,18,19,24,19,19,18,17
KUR-WHI-S,Vadodara,15,14,2.4,7,"2,499.00",Kurta,White,S,Reorder,40,41,34,45,39,36,44,45
KUR-WHI-S,Vadodara,15,14,2.4,7,"2,499.00",Kurta,White,S,Reorder,40,41,34,45,39,36,44,45
KUR-WHI-S,Ludhiana,30,0,4.3,7,2499,Kurta,White,S,OK,28,37,28,28,27,30,26,26
KUR-WHI-S,Agra,171,0,4.5,12,2499,Kurta,White,S,,31,32,30,31,27,38,37,27
KUR-WHI-S,Nashik,5,18,2.5,9,"2,499.00",Kurta,White,S,OK,14,14,17,22,13,21,20,21
KUR-WHI-S,Meerut,27,0,1.2,9,2499,Kurta,White,S,,7,8,8,9,10,7,10,8
KUR-WHI-S,Rajkot,102,0,3.2,12,N/A,Kurta,White,S,OK,19,24,21,22,19,26,20,27
KUR-WHI-S,Varanasi,2,0,3.2,9,"Rs. 2,499",Kurta,White,S,,22,28,28,21,24,22,26,24
KUR-WHI-M,Mumbai,2,4,1.4,5,₹799,Kurta,White,M,Reorder,12,12,10,12,11,8,11,8
KUR-WHI-M,Delhi,2,0,2.8,7,799,Kurta,White,M,OK,23,15,15,23,21,19,22,22
KUR-WHI-M,Bengaluru,36,0,2.5,7,799.00,Kurta,White,M,,15,14,21,17,21,16,20,15
KUR-WHI-M,Hyderabad,52,0,5.6,5,799,Kurta,White,M,Excess,36,43,38,38,45,31,35,47
KUR-WHI-M,Chennai,4,29,5.9,5,₹799,Kurta,White,M,OK,48,38,42,34,32,34,43,48
KUR-WHI-M,Kolkata, 9 ,0,1.1,12,₹799,Kurta,White,M,Reorder,10,8,8,7,7,9,9,9
KUR-WHI-M,Pune,32,0,1.9,5,799,Kurta,White,M,OK,13,16,13,12,16,15,11,12
KUR-WHI-M,Ahmedabad,67,0,4.7,5,799,Kurta,White,M,OK,35,33,37,39,32,26,30,28
KUR-WHI-M,Jaipur,79,0,3.8,7,799,Kurta,White,M,,21,29,21,21,28,26,21,23
KUR-WHI-M,Lucknow, 22 ,-4,4.3,9,799,Kurta,White,M,Excess,30,35,29,27,34,37,30,27
KUR-WHI-M,Surat,48,0,4.4,9,799,Kurta,White,M,,30,26,35,36,33,33,28,25
KUR-WHI-M,Indore,50,0,5.6,5,₹799,Kurta,White,M,OK,42,47,45,36,46,41,43,40
KUR-WHI-M,Nagpur,90,0,4.3,12,799,Kurta,White,M,OK,23,25,36,28,35,30,37,33
KUR-WHI-M,Kochi,32,11,5.1,5,₹799,Kurta,White,M,Reorder,40,38,27,39,42,37,38,41
KUR-WHI-M,Chandigarh,30,0,4.4,5,799,Kurta,White,M,Excess,32,29,27,29,33,29,23,33
KUR-WHI-M,Bhopal,1,35,5.1,5,799,Kurta,White,M,Reorder,44,28,37,41,31,35,27,30
KUR-WHI-M,Patna,1,0,4.8,7,₹799,Kurta,White,M,OK,38,26,28,39,40,34,39,29
KUR-WHI-M,Vadodara,153,69,4.7,12,799,Kurta,White,M,Reorder,30,28,38,25,34,34,36,29
KUR-WHI-M,Ludhiana, 13 ,0,5.6,5,799,Kurta,White,M,OK,35,34,47,41,29,35,46,45
KUR-WHI-M,Agra,46,0,3.2,5,799,Kurta,White,M,OK,19,20,19,24,26,19,23,24
KUR-WHI-M,Nashik,46,0,3.1,7,799,Kurta,White,M,Excess,22,27,18,23,23,19,19,19
KUR-WHI-M,Meerut,12,0,1.5,9,799,Kurta,White,M,,12,8,13,9,8,11,13,10
KUR-WHI-M,Rajkot,11,0,1.4,9,Rs. 799,Kurta,White,M,Reorder,11,12,9,9,9,12,10,9
KUR-WHI-M,Varanasi,-6,0,5.2,9,₹799,Kurta,White,M,OK,45,33,30,44,31,115,39,36
KUR-NAV-S,Mumbai,181,0,4.7,12,1299,Kurta,Navy,S,OK,29,38,39,37,36,41,37,26
KUR-NAV-S,Delhi,39,0,4.6,7,"1,299.00",Kurta,Navy,S,Reorder,27,35,25,37,40,25,31,32
KUR-NAV-S,Bengaluru,4,0,5.5,12,1299,Kurta,Navy,S,Reorder,15,84,69,7,84,84,7,15
KUR-NAV-S,Hyderabad,48.5,0,4.9,5,"₹1,299",Kurta,Navy,S,Reorder,32,41,32,27,41,40,27,31
KUR-NAV-S,Chennai,108,0,4.2,9,"₹1,299",Kurta,Navy,S,Reorder,36,35,26,25,31,34,35,28
KUR-NAV-S,Kolkata,85,0,2.3,12,1299,Kurta,Navy,S,Excess,16,16,15,14,14,13,14,20
KUR-NAV-S,Pune,24,0,3.1,5,1299,Kurta,Navy,S,OK,46,57,48,48,47,60,42,64
KUR-NAV-S,Ahmedabad,44,0,3.9,5,"Rs. 1,299",Kurta,Navy,S,Excess,31,24,24,24,32,26,28,22
KUR-NAV-S,Jaipur,175,48,5.6,12,"₹1,299",Kurta,Navy,S,Reorder,38,35,36,41,47,48,45,30
KUR-NAV-S,Lucknow,66,49,4.5,12,"1,299.00",Kurta,Navy,S,Excess,33,29,36,29,33,34,37,35
KUR-NAV-S,Surat,29,0,2.9,7,1299,Kurta,Navy,S,OK,23,24,16,25,16,20,19,20
KUR-NAV-S,Indore,22,0,2.2,7,"₹1,299",Kurta,Navy,S,OK,14,18,14,14,19,14,14,12
KUR-NAV-S,Nagpur,62,0,3.7,12,1299,Kurta,Navy,S,Excess,26,31,23,21,27,29,20,27
KUR-NAV-S,Kochi,84,0,5.5,7,1299,Kurta,Navy,S,OK,43,30,31,32,46,43,41,41
KUR-NAV-S,Chandigarh,21,0,1.9,5,"₹1,299",Kurta,Navy,S,Reorder,14,13,14,15,15,12,15,13
KUR-NAV-S,Bhopal,38,0,3.9,9,1299,Kurta,Navy,S,OK,22,24,22,21,26,24,28,28
KUR-NAV-S,Patna,8,4,0.7,12,"₹1,299",Kurta,Navy,S,Excess,5,5,5,6,6,5,4,5
KUR-NAV-S,Vadodara,27,0,5.3,7,"Rs. 1,299",Kurta,Navy,S,OK,38,39,33,32,35,40,31,44
KUR-NAV-S,Ludhiana,25,0,5.2,7,"1,299.00",Kurta,Navy,S,Reorder,30,45,30,44,44,32,30,38
KUR-NAV-S,Agra,9,0,3.5,7,"Rs. 1,299",Kurta,Navy,S,OK,22,23,29,25,30,24,19,28
KUR-NAV-S,Nashik,27,0,0.7,12,1299,Kurta,Navy,S,Reorder,6,4,5,4,4,6,6,5
KUR-NAV-S,Meerut,102,19,4.1,9,1299,Kurta,Navy,S,OK,25,35,29,24,25,23,35,29
KUR-NAV-S,Rajkot,154,0,5.7,9,1299,Kurta,Navy,S,OK,49,39,32,44,43,35,35,43
KUR-NAV-S,Varanasi,37,8,2.0,9,1299,Kurta,Navy,S,Excess,12,16,16,12,11,12,15,15
KUR-NAV-M,Mumbai,143, 55 ,5.2,12,"₹1,299",Kurta,Navy,M,Excess,45,45,34,45,40,39,30,41
KUR-NAV-M,Delhi,80,0,4.7,7,1299,Kurta,Navy,M,OK,26,35,32,41,30,40,31,28
KUR-NAV-M,Bengaluru,158,0,4.6,12,"₹1,299",Kurta,Navy,M,Reorder,28,38,31,26,33,27,27,39
KUR-NAV-M,Hyderabad,2,0,2.1,7,"₹1,299",Kurta,Navy,M,Excess,18,12,13,16,18,12,18,13
KUR-NAV-M,Chennai,34,0,5.7,7,1299,Kurta,Navy,M,OK,34,44,30,37,40,45,33,49
KUR-NAV-M,Kolkata,40,31,5.9,7,1299,Kurta,Navy,M,OK,31,44,51,49,39,48,49,32
KUR-NAV-M,Pune,60,0,2.5,12,1299,Kurta,Navy,M,,18,18,18,18,18,16,15,17
KUR-NAV-M,Ahmedabad,49,0,5.3,9 days,"₹1,299",Kurta,Navy,M,,35,45,37,32,30,28,32,33
KUR-NAV-M,Jaipur,16,0,1.5,12,"₹1,299",Kurta,Navy,M,,8,13,12,8,11,13,10,12
KUR-NAV-M,Lucknow,123,0,4.1,9,N/A,Kurta,Navy,M,Excess,27,28,36,35,32,28,30,35
KUR-NAV-M,Surat,138, 46 ,3.9,12,1299,Kurta,Navy,M,,29,31,28,23,26,30,28,24
KUR-NAV-M,Indore,194,0,5.3,12,1299,Kurta,Navy,M,Excess,41,31,43,39,30,41,31,43
KUR-NAV-M,Nagpur,111,0,2.8,,1299,Kurta,Navy,M,Excess,19,19,15,15,18,20,22,24
KUR-NAV-M,Kochi,120,0,5.8,9,1299,Kurta,Navy,M,Reorder,36,38,41,39,31,39,31,45
KUR-NAV-M,Chandigarh,32,0,4.6,5,"Rs. 1,299",Kurta,Navy,M,Reorder,39,30,28,35,40,35,31,40
KUR-NAV-M,Bhopal,15,0,2.5,12,1299,Kurta,Navy,M,Excess,19,14,17,14,18,13,16,17
KUR-NAV-M,Patna,39,0,2.4,5,"Rs. 1,299",Kurta,Navy,M,Reorder,18,19,18,15,20,51,17,18
KUR-NAV-M,Vadodara,0,0,0.9,12,1299,Kurta,Navy,M,Reorder,6,8,7,8,6,5,0,0
KUR-NAV-M,Ludhiana,18,0,,5,"Rs. 1,299",Kurta,Navy,M,Reorder,23,22,30,28,24,22,25,24
,Agra,20,0,1.8,5,1299,Kurta,Navy,M,Excess,36,32,30,32,38,26,34,31
KUR-NAV-M,Nashik,44,11,2.1,9,"₹1,299",Kurta,Navy,M,Reorder,13,12,14,16,17,14,11,13
KUR-NAV-M,Meerut,12,0,0.6,9,1299,Kurta,Navy,M,Excess,0,1,9,7,1,1,9,1
KUR-NAV-M,Rajkot,80,0,3.5,7,1299,Kurta,Navy,M,Reorder,24,30,29,27,23,22,24,21
KUR-NAV-M,Varanasi,7,0,2.9,7,1299,Kurta,Navy,M,,16,16,16,16,23,20,23,19
BLA-BLA-S,Mumbai,131,76,5.2,12,499,Blazer,Black,S,OK,33,45,36,43,45,31,32,38
BLA-BLA-S,Delhi,68,0,4.6,9,499,Blazer,Black,S,,31,30,40,25,33,40,34,36
BLA-BLA-S,Bengaluru,45,0,4.4,5,499,Blazer,Black,S,OK,29,26,31,26,37,36,36,36
BLA-BLA-S,Hyderabad,62,18,3.1,9,₹499,Blazer,Black,S,,17,24,25,20,26,18,21,25
BLA-BLA-S,Chennai,51,30,3.8,7,₹499,Blazer,Black,S,Reorder,25,22,25,31,26,28,24,30
BLA-BLA-S,Kolkata,0,6,0.7,9,499.00,Blazer,Black,S,Reorder,6,5,5,5,6,4,0,0
BLA-BLA-S,Pune,40,0,4.7,7,499,Blazer,Black,S,Reorder,28,39,35,32,26,33,26,29
BLA-BLA-S,Ahmedabad,55,0,1.7,12,₹499,Blazer,Black,S,OK,12,14,10,13,14,10,15,13
BLA-BLA-S,Jaipur,10.5,-6,2.0,7,499,Blazer,Black,S,OK,12,12,15,17,16,15,16,14
BLA-BLA-S,Lucknow, 101 ,50,4.4,9,499,Blazer,Black,S,Reorder,33,27,29,29,38,38,31,32
BLA-BLA-S,Surat,3,0,0.6,9,₹499,Blazer,Black,S,,5,5,5,3,5,4,4,4
BLA-BLA-S,Indore,4,0,4.2,7,Rs. 499,Blazer,Black,S,Excess,23,30,24,24,24,23,30,36
BLA-BLA-S,Nagpur,21,13,3.7,5,₹499,Blazer,Black,S,Excess,20,24,31,29,29,27,32,29
BLA-BLA-S,Kochi,7,0,5.3,7,₹499,Blazer,Black,S,,46,37,40,46,31,29,37,35
BLA-BLA-S,Chandigarh,94,0,5.8,5,499.00,Blazer,Black,S,Reorder,50,51,32,51,46,43,51,47
BLA-BLA-S,Bhopal,69,0,1.9,12,₹499,Blazer,Black,S,OK,14,15,15,12,10,11,13,16
BLA-BLA-S,Patna,44,0,3.5,12,499,Blazer,Black,S,,26,19,21,25,29,22,23,26
BLA-BLA-S,Vadodara,33,0,3.0,5,₹499,Blazer,Black,S,OK,19,23,17,17,21,24,19,22
BLA-BLA-S,Ludhiana,60,33,4.3,12,499,Blazer,Black,S,OK,31,26,36,33,27,36,32,23
BLA-BLA-S,Ludhiana,60,33,4.3,12,499,Blazer,Black,S,OK,31,26,36,33,27,36,32,23
BLA-BLA-S,Agra,30,0,4.0,5,₹499,Blazer,Black,S,Reorder,27,32,22,26,27,30,30,26
BLA-BLA-S,Nashik,1,0,1.3,9,499,Blazer,Black,S,Excess,7,9,11,10,11,8,7,7
BLA-BLA-S,Meerut,75,28,4.6,7,499.00,Blazer,Black,S,Reorder,28,38,30,31,26,25,36,36
BLA-BLA-S,Rajkot,25,0,5.1,5,499,Blazer,Black,S,Reorder,32,31,33,42,42,38,39,33
BLA-BLA-S,Varanasi,85,25,5.5,5,Rs. 499,Blazer,Black,S,Reorder,42,39,43,35,47,39,30,34
BLA-BLA-M,Mumbai,2,2,0.7,7,1299,Blazer,Black,M,Reorder,4,5,5,6,6,4,4,5
BLA-BLA-M,Delhi,89,0,2.7,12,"₹1,299",Blazer,Black,M,Reorder,21,21,20,20,21,21,21,20
BLA-BLA-M,Bengaluru,20,0,0.8,9,1299,Blazer,Black,M,Reorder,6,6,7,6,7,5,5,5
BLA-BLA-M,Hyderabad,56,0,2.4,7,"₹1,299",Blazer,Black,M,Reorder,15,13,19,16,14,19,18,16
BLA-BLA-M,Chennai,17,0,1.1,5,"₹1,299",Blazer,Black,M,,6,8,10,9,8,7,9,9
BLA-BLA-M,Kolkata,73,0,4.8,7,"Rs. 1,299",Blazer,Black,M,Reorder,34,32,36,35,42,27,36,31
BLA-BLA-M,Pune,93,0,4.1,12,"1,299.00",Blazer,Black,M,Excess,24,22,31,35,34,23,26,29
BLA-BLA-M,Ahmedabad,45,32,5.6,9,1299,Blazer,Black,M,,47,42,48,30,41,46,49,37
BLA-BLA-M,Jaipur,18,0,1.2,5,"₹1,299",Blazer,Black,M,Reorder,19,16,26,25,23,16,22,19
BLA-BLA-M,Lucknow,16,0,2.1,12,"₹1,299",Blazer,Black,M,OK,17,11,16,14,17,41,16,13
BLA-BLA-M,Surat,22,0,2.1,5,"₹1,299",Blazer,Black,M,Reorder,13,18,14,14,18,12,15,14
BLA-BLA-M,Indore,58,22,2.7,12,"Rs. 1,299",Blazer,Black,M,Reorder,22,15,17,23,19,15,18,15
BLA-BLA-M,Nagpur,79,0,5.7,5,"₹1,299",Blazer,Black,M,,49,41,45,41,33,49,47,39
BLA-BLA-M,Kochi,3,0,5.9,5,"₹1,299",Blazer,Black,M,OK,45,34,31,39,44,34,48,40
BLA-BLA-M,Chandigarh,166,0,5.9,9,1299,Blazer,Black,M,Excess,46,34,32,39,45,42,38,51
BLA-BLA-M,Bhopal,28,0,2.9,5,"₹1,299",Blazer,Black,M,OK,25,16,17,24,24,16,18,21
BLA-BLA-M,Patna,(4),0,3.0,5,1299,Blazer,Black,M,Reorder,46,8,4,4,46,8,8,37
BLA-BLA-M,Vadodara,16,0,0.9,12,1299,Blazer,Black,M,Reorder,5,7,6,8,7,7,5,8
BLA-BLA-M,Ludhiana,17,3,1.2,7,"1,299.00",Blazer,Black,M,Reorder,8,8,7,10,10,7,7,9
BLA-BLA-M,Agra, 26 ,0,2.6,5,"1,299.00",Blazer,Black,M,Reorder,22,14,18,19,17,18,16,16
BLA-BLA-M,Nashik,34,0,3.8,5,N/A,Blazer,Black,M,Excess,23,20,22,27,31,28,22,29
BLA-BLA-M,Meerut,22,0,1.9,7,"Rs. 1,299",Blazer,Black,M,,11,13,14,12,11,10,15,13
BLA-BLA-M,Rajkot,58,35,2.7,12,1299,Blazer,Black,M,Excess,20,18,14,23,17,21,22,21
BLA-BLA-M,Varanasi,34,0,5.5,5,"1,299.00",Blazer,Black,M,Excess,45,40,46,34,32,33,36,46
BLA-BLA-L,Mumbai,86,0,3.3,12,"₹1,299",Blazer,Black,L,OK,26,18,22,28,25,19,22,26
BLA-BLA-L,Delhi,6,0,5.9,5,1299,Blazer,Black,L,OK,49,42,39,48,42,35,41,45
BLA-BLA-L,Bengaluru,22,0,2.6,12,1299,Blazer,Black,L,OK,20,18,23,14,20,16,17,19
BLA-BLA-L,Hyderabad,71,0,4.9,12,"₹1,299",Blazer,Black,L,,26,26,42,38,26,37,30,34
BLA-BLA-L,Chennai,71,0,2.1,12,1299,Blazer,Black,L,Excess,12,16,18,15,15,14,16,12
BLA-BLA-L,Kolkata,15,0,2.7,9,1299,Blazer,Black,L,Reorder,22,23,17,18,21,20,21,18
BLA-BLA-L,Pune,8,0,6.0,12,1299,Blazer,Black,L,Reorder,51,49,46,49,40,40,35,37
BLA-BLA-L,Ahmedabad,8,0,3.2,12,1299,Blazer,Black,L,OK,25,27,21,19,25,17,23,19
BLA-BLA-L,Jaipur,44,0,2.7,7,1299,Blazer,Black,L,Reorder,18,16,23,21,22,19,19,18
BLA-BLA-L,Lucknow,18,0,0.9,7,1299,Blazer,Black,L,OK,8,7,7,6,8,5,6,8
BLA-BLA-L,Surat,90,0,4.6,9,"1,299.00",Blazer,Black,L,OK,28,39,27,32,38,25,34,40
BLA-BLA-L,Indore,13,0,2.2,9,"Rs. 1,299",Blazer,Black,L,Excess,16,18,16,14,18,17,12,17
BLA-BLA-L,Nagpur,9,0,1.5,7,1299,Blazer,Black,L,Reorder,12,12,11,8,10,9,9,11
BLA-BLA-L,Kochi,125.5,0,4.5,,"₹1,299",Blazer,Black,L,Excess,29,38,30,29,26,35,33,29
BLA-BLA-L,Chandigarh,3,0,4.2,5 days,1299,Blazer,Black,L,OK,27,27,32,26,32,36,29,24
BLA-BLA-L,Bhopal, 25 ,14,3.7,9,"₹1,299",Blazer,Black,L,Excess,28,23,21,20,23,26,20,28
BLA-BLA-L,Patna,39,0,1.1,12,"₹1,299",Blazer,Black,L,OK,6,7,9,9,9,6,8,9
BLA-BLA-L,Vadodara,27,0,2.5,7,1299,Blazer,Black,L,Excess,14,16,17,21,18,14,17,22
BLA-BLA-L,Ludhiana,20,0,2.4,9,"₹1,299",Blazer,Black,L,Excess,21,18,16,20,19,13,16,19
BLA-BLA-L,Agra,38,0,2.1,9,"₹1,299",Blazer,Black,L,OK,11,13,18,13,17,12,14,16
BLA-BLA-L,Nashik,83,0,3.6,7,"₹1,299",Blazer,Black,L,Excess,20,21,31,23,23,26,27,28
BLA-BLA-L,Meerut,17,0,2.5,5,"₹1,299",Blazer,Black,L,,42,44,34,48,45,36,35,54
BLA-BLA-L,Rajkot,11,0,0.6,7,"Rs. 1,299",Blazer,Black,L,,4,3,4,4,4,5,4,5
BLA-BLA-L,Varanasi,124,0,5.4,12,"₹1,299",Blazer,Black,L,,41,38,33,35,47,46,40,38
BLA-BLA-XL,Mumbai,10,0,1.2,7,Rs. 499,Blazer,Black,XL,Reorder,10,8,7,8,10,7,7,10
BLA-BLA-XL,Delhi,3,0,2.4,7,Rs. 499,Blazer,Black,XL,,19,16,19,21,14,20,14,15
BLA-BLA-XL,Bengaluru,5,0,1.8,5,₹499,Blazer,Black,XL,,12,10,15,11,15,44,10,15
BLA-BLA-XL,Hyderabad,71,0,4.0,9,499.00,Blazer,Black,XL,,25,30,32,21,31,22,32,30
BLA-BLA-XL,Chennai, 0 ,15,1.6,9,499,Blazer,Black,XL,Excess,11,11,9,10,11,11,11,12
BLA-BLA-XL,Kolkata,61,0,,5,499,Blazer,Black,XL,Reorder,32,27,32,26,32,27,32,23
BLA-BLA-XL,Pune,22,11,3.8,5,499.00,Blazer,Black,XL,,28,30,25,24,30,27,31,27
BLA-BLA-XL,Ahmedabad,7,-20,1.1,5,499.00,Blazer,Black,XL,,9,9,7,7,9,6,8,6
BLA-BLA-XL,Jaipur,100,23,3.5,12,499,Blazer,Black,XL,OK,20,19,30,20,21,24,27,28
BLA-BLA-XL,Lucknow,52,0,2.4,7,₹499,Blazer,Black,XL,Reorder,20,20,15,13,15,17,13,15
BLA-BLA-XL,Surat,0,0,5.9,7,Rs. 499,Blazer,Black,XL,Reorder,49,48,44,40,38,44,49,33
BLA-BLA-XL,Indore,67,16,5.1,7,499,Blazer,Black,XL,Reorder,7,14,64,7,64,64,7,78
BLA-BLA-XL,Nagpur,25,0,1.5,9,499,Blazer,Black,XL,OK,8,12,9,11,9,9,10,9
BLA-BLA-XL,Kochi, 29 ,17,3.0,7,₹499,Blazer,Black,XL,Reorder,17,19,20,17,20,25,21,18
BLA-BLA-XL,Chandigarh,61,0,5.6,5,499,Blazer,Black,XL,Reorder,37,34,33,47,36,34,46,37
BLA-BLA-XL,Bhopal,23,0,1.8,7,₹499,Blazer,Black,XL,Excess,11,15,15,13,10,15,15,10
BLA-BLA-XL,Patna,25,0,4.0,5,₹499,Blazer,Black,XL,OK,22,30,35,31,27,29,29,34
BLA-BLA-XL,Vadodara,15,0,5.3,12,499,Blazer,Black,XL,,30,41,29,41,45,30,42,29
BLA-BLA-XL,Ludhiana,64,0,3.9,12,499,Blazer,Black,XL,,33,33,28,23,33,24,28,23
BLA-BLA-XL,Agra,163,0,4.5,12,Rs. 499,Blazer,Black,XL,OK,37,27,25,36,28,31,36,32
BLA-BLA-XL,Nashik,83,0,4.9,7,499,Blazer,Black,XL,Excess,42,38,27,29,43,38,32,28
BLA-BLA-XL,Meerut,75,0,3.9,7,499,Blazer,Black,XL,Excess,21,25,26,23,26,32,25,29
BLA-BLA-XL,Rajkot,65, 28 ,5.4,9,Rs. 499,Blazer,Black,XL,Excess,39,31,38,35,47,30,39,30
