Item Code,Outlet,stock_qty,inbound,daily_sales,supplier_lead_time,unit_cost,Model,Case Pack,Expected Receipt Date
EL-CHA-054,Delhi, 28 ,0,2.6,15,1599,Charger 65W,24,
EL-CHA-054,Bengaluru,2,0,2.6,15,1599,Charger 65W,,
EL-CHA-054,Hyderabad,142,-1,4.7,15,"Rs. 1,599",Charger 65W,6,
,Chennai,149,0,3.5,30,"Rs. 1,599",Charger 65W,6,
EL-CHA-054,Kolkata,107,0,3.9,20,1599,Charger 65W,12,
EL-CHA-054,Pune,49,0,0.5,30,"₹1,599",Charger 65W,6,
EL-CHA-054,Ahmedabad,97,48,1.5,30,1599,Charger 65W,,2026-08-22
EL-CHA-054,Jaipur,86,252,2.1,20,1599,Charger 65W,,
EL-CHA-054,Lucknow,32,28,1.6,15,1599,Charger 65W,12,2026-08-24
EL-CHA-054,Surat,214,0,2.4,30,"₹1,599",Charger 65W,24,
EL-CHA-054,Indore,77,16,1.1,30,"Rs. 1,599",Charger 65W,,2026-09-10
EL-CHA-054,Nagpur,25,0,2.4,20,"Rs. 1,599",Charger 65W,12,
EL-CHA-054,Kochi,123,0,1.9,20,"Rs. 1,599",Charger 65W,,
EL-CHA-054,Chandigarh,62,37,4.7,15,1599,Charger 65W,6,2026-09-13
EL-CHA-054,Bhopal,78,0,2.9,15,"1,599.00",Charger 65W,24,
EL-CHA-054,Patna, 13 ,0,0.5,20,"1,599.00",Charger 65W,6,
EL-CHA-054,Vadodara,209,0,4.7,20,1599,Charger 65W,,
EL-CHA-055,Mumbai,35,0,0.6,20,N/A,Charger 65W,12,
EL-CHA-055,Delhi,170,0,3.7,15,"₹1,599",Charger 65W,12,
EL-CHA-055,Bengaluru,176,37,1.9,30,1599,Charger 65W,,2026-09-19
EL-CHA-055,Hyderabad,7, 47 ,3.7,15,1599,Charger 65W,24,2026-08-22
EL-CHA-055,Chennai, 200 ,51,3.5,30,"Rs. 1,599",Charger 65W,6,2026-08-23
EL-CHA-055,Kolkata,24,0,4.9,15,"Rs. 1,599",Charger 65W,24,
EL-CHA-055,Pune,42,0,4.9,20,1599,Charger 65W,,
EL-CHA-055,Ahmedabad,186.5,0,2.8,20,"Rs. 1,599",Charger 65W,24,
EL-CHA-055,Jaipur,20,0,3.3,30,1599,Charger 65W,12,
EL-CHA-055,Lucknow,22,0,0.8,20,1599,Charger 65W,24,
EL-CHA-055,Surat,121,0,4.3,30,"₹1,599",Charger 65W,12,
EL-CHA-055,Indore,0,0,0.6,20,"Rs. 1,599",Charger 65W,6,
EL-CHA-055,Nagpur,23,39,2.4,,"₹1,599",Charger 65W,24,2026-08-17
EL-CHA-055,Kochi,95,0,4.7,30,"₹1,599",Charger 65W,24,
EL-CHA-055,Chandigarh,116,0,2.2,20 days,"Rs. 1,599",Charger 65W,,
EL-CHA-055,Bhopal,18,0,4.6,20,1599,Charger 65W,24,
EL-CHA-055,Patna,20,0,0.5,30,"₹1,599",Charger 65W,12,
EL-CHA-055,Vadodara,144,0,2.6,20,"Rs. 1,599",Charger 65W,24,
EL-CHA-056,Mumbai,66,0,1.1,30,1599,Charger 65W,,
EL-CHA-056,Delhi,118,0,1.8,20,1599,Charger 65W,,
EL-CHA-056,Bengaluru,17,0,4.8,15,1599,Charger 65W,12,
EL-CHA-056,Hyderabad,208,0,5.0,15,"1,599.00",Charger 65W,24,
EL-CHA-056,Chennai,257,0,4.1,30,"₹1,599",Charger 65W,,
EL-CHA-056,Kolkata, 41 ,0,0.7,20,1599,Charger 65W,24,
EL-CHA-056,Pune, 37 ,41,4.7,20,"Rs. 1,599",Charger 65W,12,2026-08-29
EL-CHA-056,Ahmedabad,77,0,2.3,20,1599,Charger 65W,,
EL-CHA-056,Jaipur,125,27,2.5,20,"₹1,599",Charger 65W,6,2026-09-16
EL-CHA-056,Lucknow,132,0,3.0,30,1599,Charger 65W,6,
EL-CHA-056,Surat,245,0,3.9,20,"Rs. 1,599",Charger 65W,6,
EL-CHA-056,Indore,47,0,1.2,20,1599,Charger 65W,12,
EL-CHA-056,Nagpur,101,0,1.6,20,"₹1,599",Charger 65W,6,
EL-CHA-056,Kochi,126,0,2.3,20,"₹1,599",Charger 65W,6,
EL-CHA-056,Chandigarh,164,0,4.3,20,"1,599.00",Charger 65W,6,
EL-CHA-056,Bhopal,54,0,4.3,15,"₹1,599",Charger 65W,12,
EL-CHA-056,Patna,179,72,3.6,15,"Rs. 1,599",Charger 65W,,2026-08-27
EL-CHA-056,Vadodara,18,12,0.9,30,"1,599.00",Charger 65W,24,2026-09-12
EL-CHA-057,Mumbai,5,0,2.3,30,1599,Charger 65W,12,
EL-CHA-057,Delhi,125,396,2.2,30,"₹1,599",Charger 65W,24,2026-08-30
EL-CHA-057,Bengaluru,63,0,1.3,15,1599,Charger 65W,,
EL-CHA-057,Hyderabad,39,0,1.9,20,"1,599.00",Charger 65W,,
EL-CHA-057,Chennai,124,0,2.4,20,"₹1,599",Charger 65W,12,
EL-CHA-057,Kolkata,181,0,3.9,20,"₹1,599",Charger 65W,24,
EL-CHA-057,Pune,1,0,4.0,20,"₹1,599",Charger 65W,,
EL-CHA-057,Ahmedabad,11,0,2.9,15,"Rs. 1,599",Charger 65W,,
EL-CHA-057,Jaipur,57,36,1.9,15,1599,Charger 65W,24,2026-09-21
EL-CHA-057,Lucknow,34,0,1.1,15,"₹1,599",Charger 65W,24,
EL-CHA-057,Lucknow,34,0,1.1,15,"₹1,599",Charger 65W,24,
EL-CHA-057,Surat, 117 ,0,4.2,15,"₹1,599",Charger 65W,24,
EL-CHA-057,Indore,101,34,2.3,15,"1,599.00",Charger 65W,12,2026-09-24
EL-CHA-057,Nagpur,0,0,0.3,15,"Rs. 1,599",Charger 65W,24,
EL-CHA-057,Kochi,78,0,1.3,20,1599,Charger 65W,,
EL-CHA-057,Chandigarh,-8,0,2.4,15,1599,Charger 65W,12,
EL-CHA-057,Bhopal,175,0,3.0,20,"₹1,599",Charger 65W,6,
EL-CHA-057,Patna,167,0,3.9,30,1599,Charger 65W,,
EL-CHA-057,Vadodara,96,92,3.0,30,1599,Charger 65W,12,2026-09-03
EL-CHA-058,Mumbai, 49 ,0,2.4,15,1599,Charger 65W,6,
EL-CHA-058,Delhi,10,50,1.9,20,1599,Charger 65W,24,2026-08-20
EL-CHA-058,Bengaluru,29,-18,1.0,15,"1,599.00",Charger 65W,,
EL-CHA-058,Hyderabad,127,0,2.1,20,1599,Charger 65W,12,
EL-CHA-058,Chennai,87,64,4.2,15,"₹1,599",Charger 65W,,2026-08-23
EL-CHA-058,Kolkata,39,51,2.8,20,N/A,Charger 65W,,2026-09-09
EL-CHA-058,Pune,44.5,25,1.7,30,1599,Charger 65W,,2026-08-25
EL-CHA-058,Ahmedabad,145,0,3.3,20,1599,Charger 65W,12,
EL-CHA-058,Jaipur,113,0,3.6,15,"₹1,599",Charger 65W,6,
EL-CHA-058,Lucknow,71,0,1.5,15,"Rs. 1,599",Charger 65W,24,
EL-CHA-058,Surat,20,0,,15,1599,Charger 65W,,
EL-CHA-058,Indore,92,0,4.9,20,1599,Charger 65W,24,
EL-CHA-058,Nagpur,52,0,1.5,15,1599,Charger 65W,12,
EL-CHA-058,Kochi,63,0,4.3,30,"Rs. 1,599",Charger 65W,12,
EL-CHA-058,Chandigarh,179,0,3.1,30,"₹1,599",Charger 65W,6,
EL-CHA-058,Bhopal,49,0,3.5,30,1599,Charger 65W,24,
EL-CHA-058,Patna,12,0,2.6,15,1599,Charger 65W,6,
EL-CHA-058,Vadodara,167,64,2.7,20,1599,Charger 65W,12,2026-09-08
EL-CHA-059,Mumbai,5,51,1.3,30,"Rs. 1,599",Charger 65W,,2026-08-25
EL-CHA-059,Delhi,30,0,2.5,15,1599,Charger 65W,,
EL-CHA-059,Bengaluru,108,50,2.8,15,1599,Charger 65W,24,2026-09-11
EL-CHA-059,Hyderabad, 9 ,0,0.4,15,"1,599.00",Charger 65W,24,
EL-CHA-059,Chennai,104,84,2.2,30,1599,Charger 65W,24,2026-08-29
EL-CHA-059,Kolkata,27,0,0.8,15,"₹1,599",Charger 65W,,
EL-CHA-059,Pune,194,44,3.1,30,"₹1,599",Charger 65W,24,2026-08-17
EL-CHA-059,Ahmedabad,263,0,4.4,20,"₹1,599",Charger 65W,,
EL-CHA-059,Jaipur,148,0,4.3,20,1599,Charger 65W,,
EL-CHA-059,Lucknow, 68 ,0,4.1,30,"₹1,599",Charger 65W,12,
EL-CHA-059,Surat,169,0,3.9,20,1599,Charger 65W,12,
EL-CHA-059,Indore,36,0,1.1,20,"Rs. 1,599",Charger 65W,,
EL-CHA-059,Nagpur,16,306,3.4,15,"1,599.00",Charger 65W,6,2026-08-23
EL-CHA-059,Kochi,31,0,1.7,,"₹1,599",Charger 65W,,
EL-CHA-059,Chandigarh,21,0,4.4,20,"Rs. 1,599",Charger 65W,,
,Bhopal,80,0,4.2,15,"Rs. 1,599",Charger 65W,,
EL-CHA-059,Patna,14,58,3.2,20,"₹1,599",Charger 65W,,2026-08-27
EL-CHA-059,Vadodara,65,0,4.6,20,"₹1,599",Charger 65W,12,
EL-CHA-060,Mumbai,11,34,1.8,20,"₹1,599",Charger 65W,24,2026-08-29
EL-CHA-060,Delhi,71,0,1.8,15,1599,Charger 65W,24,
EL-CHA-060,Bengaluru,103,0,4.8,15,1599,Charger 65W,6,
EL-CHA-060,Hyderabad,96,0,1.6,30 days,"1,599.00",Charger 65W,24,
EL-CHA-060,Chennai,4,3,0.5,15,1599,Charger 65W,,2026-08-19
EL-CHA-060,Kolkata,112,0,1.5,30,1599,Charger 65W,24,
EL-CHA-060,Pune,2,0,0.5,20,"₹1,599",Charger 65W,12,
EL-CHA-060,Ahmedabad,81,0,3.3,15,"₹1,599",Charger 65W,12,
EL-CHA-060,Jaipur,39,0,1.5,20,"₹1,599",Charger 65W,24,
EL-CHA-060,Lucknow,58,0,3.0,20,"₹1,599",Charger 65W,24,
EL-CHA-060,Surat,136,0,3.4,15,1599,Charger 65W,,
EL-CHA-060,Indore,64,0,2.6,15,1599,Charger 65W,24,
EL-CHA-060,Nagpur,69,0,1.5,15,1599,Charger 65W,24,
EL-CHA-060,Kochi,68,0,3.7,30,1599,Charger 65W,12,
EL-CHA-060,Chandigarh,62,61,4.4,15,"1,599.00",Charger 65W,,2026-09-14
EL-CHA-060,Bhopal,1,0,1.1,20,"₹1,599",Charger 65W,6,
EL-CHA-060,Patna,67,88,5.0,15,"₹1,599",Charger 65W,6,2026-08-17
EL-CHA-060,Vadodara, 10 ,0,0.9,30,1599,Charger 65W,6,
EL-MOU-061,Mumbai, 30 ,0,0.7,20,₹899,Mouse Wireless,,
EL-MOU-061,Delhi,283,0,4.6,30,Rs. 899,Mouse Wireless,24,
EL-MOU-061,Bengaluru,54,38,4.7,15,₹899,Mouse Wireless,24,2026-09-07
EL-MOU-061,Hyderabad,13,0,4.6,15,899,Mouse Wireless,6,
EL-MOU-061,Chennai,13,0,1.8,20,899,Mouse Wireless,24,
EL-MOU-061,Kolkata,424.5,0,4.9,30,₹899,Mouse Wireless,,
EL-MOU-061,Pune,41,0,1.0,15,899,Mouse Wireless,,
EL-MOU-061,Ahmedabad,9,8,0.4,20,899,Mouse Wireless,12,2026-08-28
EL-MOU-061,Jaipur,41,0,0.9,15,Rs. 899,Mouse Wireless,6,
EL-MOU-061,Lucknow,51,0,1.1,15,899,Mouse Wireless,6,
EL-MOU-061,Surat,151,0,3.2,30,N/A,Mouse Wireless,6,
EL-MOU-061,Indore,0,0,0.3,30,899.00,Mouse Wireless,,
EL-MOU-061,Nagpur,158,0,2.9,20,₹899,Mouse Wireless,,
EL-MOU-061,Kochi,182,88,4.0,20,899,Mouse Wireless,6,2026-08-20
EL-MOU-061,Chandigarh,11,61,1.9,30,₹899,Mouse Wireless,12,2026-09-19
EL-MOU-061,Bhopal,60,0,0.7,30,899,Mouse Wireless,12,
EL-MOU-061,Patna,0,0,0.6,30,₹899,Mouse Wireless,6,
EL-MOU-061,Vadodara, 47 ,19,1.3,15,899,Mouse Wireless,24,2026-09-22
EL-MOU-062,Mumbai,24,0,1.0,15,899,Mouse Wireless,,
EL-MOU-062,Delhi,29,-3,2.4,20,899,Mouse Wireless,12,
EL-MOU-062,Bengaluru,5,0,4.0,15,899,Mouse Wireless,,
EL-MOU-062,Hyderabad,31,0,1.2,15,₹899,Mouse Wireless,,
EL-MOU-062,Chennai,153,0,4.0,30,899,Mouse Wireless,24,
EL-MOU-062,Kolkata,174,324,1.8,30,899,Mouse Wireless,24,
EL-MOU-062,Pune,50,0,4.8,30,899,Mouse Wireless,12,
EL-MOU-062,Ahmedabad,108,0,3.3,20,₹899,Mouse Wireless,24,
EL-MOU-062,Jaipur,6,0,1.2,20,899.00,Mouse Wireless,,
EL-MOU-062,Lucknow,338,0,3.4,30,899,Mouse Wireless,,
EL-MOU-062,Surat,103,27,1.4,30,₹899,Mouse Wireless,6,2026-08-21
EL-MOU-062,Indore, 14 ,0,0.8,30,₹899,Mouse Wireless,6,
EL-MOU-062,Nagpur,79,0,2.4,30,₹899,Mouse Wireless,24,
EL-MOU-062,Kochi,-2,0,3.9,30,899.00,Mouse Wireless,6,
EL-MOU-062,Chandigarh,43,29,0.9,30,899,Mouse Wireless,,2026-09-10
EL-MOU-062,Bhopal,4,0,1.2,20,₹899,Mouse Wireless,12,
EL-MOU-062,Patna,33,0,2.7,15,899,Mouse Wireless,,
EL-MOU-062,Patna,33,0,2.7,15,899,Mouse Wireless,,
EL-MOU-062,Vadodara,3,2,0.3,15,899,Mouse Wireless,,2026-09-13
EL-MOU-063,Mumbai,24,0,2.4,20,899,Mouse Wireless,24,
EL-MOU-063,Delhi,96,33,3.4,15,₹899,Mouse Wireless,,2026-08-30
EL-MOU-063,Bengaluru,52,0,1.2,15,₹899,Mouse Wireless,24,
EL-MOU-063,Hyderabad,20,0,,15,899,Mouse Wireless,,
EL-MOU-063,Chennai,174,0,3.9,20,899,Mouse Wireless,,
EL-MOU-063,Kolkata,29,0,0.6,15,Rs. 899,Mouse Wireless,24,
EL-MOU-063,Pune,37,0,2.3,20,₹899,Mouse Wireless,6,
EL-MOU-063,Ahmedabad, 59 ,0,1.8,30,899,Mouse Wireless,6,
EL-MOU-063,Jaipur,54,0,3.8,15,Rs. 899,Mouse Wireless,,
EL-MOU-063,Lucknow,63,0,1.4,20,899,Mouse Wireless,6,
EL-MOU-063,Surat,29, 15 ,1.1,15,899,Mouse Wireless,6,2026-08-27
EL-MOU-063,Indore,2,0,1.1,15,899,Mouse Wireless,12,
EL-MOU-063,Nagpur,137, 39 ,1.9,30,Rs. 899,Mouse Wireless,6,2026-08-29
EL-MOU-063,Kochi, 166 ,0,3.6,30,899,Mouse Wireless,6,
EL-MOU-063,Chandigarh,9,0,0.6,,₹899,Mouse Wireless,12,
EL-MOU-063,Bhopal,175,0,4.4,20,Rs. 899,Mouse Wireless,,
EL-MOU-063,Patna,52,0,3.5,15,Rs. 899,Mouse Wireless,24,
EL-MOU-063,Vadodara,9,0,2.5,20,899,Mouse Wireless,12,
EL-MOU-064,Mumbai,113,0,4.7,20,₹899,Mouse Wireless,,
EL-MOU-064,Delhi,82,0,3.4,20,899.00,Mouse Wireless,,
EL-MOU-064,Bengaluru,205, 160 ,4.9,30,899,Mouse Wireless,,2026-09-21
EL-MOU-064,Hyderabad,74,0,1.6,20,899,Mouse Wireless,6,
EL-MOU-064,Chennai,39.5,0,0.9,30,Rs. 899,Mouse Wireless,6,
EL-MOU-064,Kolkata,178,0,3.9,30,Rs. 899,Mouse Wireless,6,
EL-MOU-064,Pune,273, 167 ,4.4,30,899,Mouse Wireless,6,2026-08-27
EL-MOU-064,Ahmedabad,24,0,2.6,30,899,Mouse Wireless,12,
EL-MOU-064,Jaipur,3,49,1.8,20,899,Mouse Wireless,,2026-09-27
EL-MOU-064,Lucknow,6,0,0.7,15,899.00,Mouse Wireless,,
EL-MOU-064,Surat,176,83,2.0,30 days,899,Mouse Wireless,24,2026-08-17
EL-MOU-064,Indore,147,55,4.1,15,₹899,Mouse Wireless,12,2026-09-03
EL-MOU-064,Nagpur,74,0,2.2,20,₹899,Mouse Wireless,24,
EL-MOU-064,Kochi,68,0,1.6,15,Rs. 899,Mouse Wireless,24,
EL-MOU-064,Chandigarh,117,0,1.2,30,Rs. 899,Mouse Wireless,,
EL-MOU-064,Bhopal,140,0,1.5,30,N/A,Mouse Wireless,12,
EL-MOU-064,Patna,213,600,5.0,20,899,Mouse Wireless,6,
EL-MOU-064,Vadodara,6,4,0.4,20,899,Mouse Wireless,,2026-09-09
EL-MOU-065,Mumbai,396,0,4.9,30,899,Mouse Wireless,6,
EL-MOU-065,Delhi,17,0,0.4,15,899,Mouse Wireless,,
EL-MOU-065,Bengaluru,284,68,2.8,30,₹899,Mouse Wireless,24,2026-09-12
EL-MOU-065,Hyderabad, 157 ,0,2.7,30,₹899,Mouse Wireless,6,
EL-MOU-065,Chennai,99,0,1.3,30,Rs. 899,Mouse Wireless,6,
EL-MOU-065,Kolkata,22,0,0.4,30,₹899,Mouse Wireless,6,
EL-MOU-065,Pune,70,0,1.0,30,899,Mouse Wireless,12,
EL-MOU-065,Ahmedabad,143,0,4.0,15,899,Mouse Wireless,,
,Jaipur,51,0,3.0,15,₹899,Mouse Wireless,6,
EL-MOU-065,Lucknow,34,0,1.3,30,Rs. 899,Mouse Wireless,6,
EL-MOU-065,Surat,7,59,3.3,30,₹899,Mouse Wireless,6,2026-08-23
EL-MOU-065,Indore,6,0,3.7,30,₹899,Mouse Wireless,24,
EL-MOU-065,Nagpur,303,0,4.6,20,899.00,Mouse Wireless,12,
EL-MOU-065,Kochi,72,0,1.3,20,899,Mouse Wireless,,
EL-MOU-065,Chandigarh,99,0,3.2,15,₹899,Mouse Wireless,24,
EL-MOU-065,Bhopal,155,0,3.4,15,899,Mouse Wireless,,
EL-MOU-065,Patna,24,0,4.5,20,Rs. 899,Mouse Wireless,,
EL-MOU-065,Vadodara,178,0,2.2,30,899,Mouse Wireless,12,
EL-MOU-066,Mumbai,20,-9,0.6,15,899,Mouse Wireless,,
EL-MOU-066,Delhi, 246 ,0,3.1,30,₹899,Mouse Wireless,24,
EL-MOU-066,Bengaluru,72,0,2.5,20,899,Mouse Wireless,12,
EL-MOU-066,Hyderabad,63,0,1.6,30,Rs. 899,Mouse Wireless,12,
EL-MOU-066,Chennai,2,8,0.5,15,₹899,Mouse Wireless,12,2026-08-21
EL-MOU-066,Kolkata, 39 ,0,1.4,20,899,Mouse Wireless,6,
EL-MOU-066,Pune,33,0,0.5,30,₹899,Mouse Wireless,12,
EL-MOU-066,Ahmedabad,365,133,4.3,30,899,Mouse Wireless,6,2026-08-24
EL-MOU-066,Jaipur,123,0,4.8,15,899.00,Mouse Wireless,24,
EL-MOU-066,Lucknow,70,0,1.1,20,Rs. 899,Mouse Wireless,24,
EL-MOU-066,Surat,257,0,4.9,30,Rs. 899,Mouse Wireless,6,
EL-MOU-066,Indore,17,0,0.7,30,899,Mouse Wireless,24,
EL-MOU-066,Nagpur,39,0,3.9,30,₹899,Mouse Wireless,12,
EL-MOU-066,Kochi,201,53,3.2,20,899,Mouse Wireless,,2026-08-30
EL-MOU-066,Chandigarh,135,0,2.2,20,₹899,Mouse Wireless,,
EL-MOU-066,Bhopal,48,0,3.6,15,899,Mouse Wireless,12,
EL-MOU-066,Patna,222,0,2.5,30,899,Mouse Wireless,24,
EL-MOU-066,Vadodara, 7 ,0,2.5,15,899.00,Mouse Wireless,24,
EL-MOU-067,Mumbai, 161 ,0,2.2,30,₹899,Mouse Wireless,6,
EL-MOU-067,Delhi,64,65,2.8,20,₹899,Mouse Wireless,12,2026-08-22
EL-MOU-067,Bengaluru,72,0,3.0,20,899.00,Mouse Wireless,6,
EL-MOU-067,Hyderabad,336.5,137,3.5,30,899,Mouse Wireless,,2026-08-24
EL-MOU-067,Chennai,149,0,2.9,20,899,Mouse Wireless,24,
EL-MOU-067,Kolkata,114,0,3.8,15,Rs. 899,Mouse Wireless,12,
EL-MOU-067,Pune,102,0,2.1,15,₹899,Mouse Wireless,12,
EL-MOU-067,Ahmedabad,53,0,1.4,20,₹899,Mouse Wireless,12,
EL-MOU-067,Jaipur,75,0,1.6,20,899,Mouse Wireless,24,
EL-MOU-067,Lucknow,13,72,0.4,30,899,Mouse Wireless,24,
EL-MOU-067,Surat,52,28,1.2,30,Rs. 899,Mouse Wireless,24,2026-08-17
EL-MOU-067,Indore,210,0,2.7,30,₹899,Mouse Wireless,24,
EL-MOU-067,Nagpur,(7),0,4.2,30,₹899,Mouse Wireless,6,
EL-MOU-067,Kochi,159,0,2.2,30,899.00,Mouse Wireless,6,
EL-MOU-067,Chandigarh,84,0,,15,₹899,Mouse Wireless,12,
EL-MOU-067,Bhopal,18,0,1.0,,899,Mouse Wireless,24,
EL-MOU-067,Patna,5,0,4.0,30,₹899,Mouse Wireless,24,
EL-MOU-067,Vadodara,209,0,3.6,30,899,Mouse Wireless,,
EL-MOU-068,Mumbai,25,0,4.9,20,Rs. 899,Mouse Wireless,,
EL-MOU-068,Delhi,6,0,0.4,20,₹899,Mouse Wireless,6,
EL-MOU-068,Bengaluru,117,77,4.2,15,N/A,Mouse Wireless,12,2026-09-13
EL-MOU-068,Hyderabad,44,0,4.3,15,899,Mouse Wireless,,
EL-MOU-068,Chennai,38,0,1.5,15,₹899,Mouse Wireless,12,
EL-MOU-068,Kolkata,62,0,0.7,30,₹899,Mouse Wireless,,
EL-MOU-068,Kolkata,62,0,0.7,30,₹899,Mouse Wireless,,
EL-MOU-068,Pune,45,0,2.7,15,899,Mouse Wireless,,
EL-MOU-068,Ahmedabad,149,0,4.8,15,₹899,Mouse Wireless,12,
EL-MOU-068,Jaipur,5,94,4.9,15,₹899,Mouse Wireless,6,2026-09-19
EL-MOU-068,Lucknow,177,0,4.4,20,₹899,Mouse Wireless,6,
EL-MOU-068,Surat,44,0,1.4,30,899,Mouse Wireless,6,
EL-MOU-068,Indore,320,146,3.8,30,₹899,Mouse Wireless,,2026-09-22
EL-MOU-068,Nagpur,95,0,2.7,15,₹899,Mouse Wireless,,
EL-MOU-068,Kochi,68,0,1.4,15,Rs. 899,Mouse Wireless,24,
EL-MOU-068,Chandigarh,13,0,3.8,15,899,Mouse Wireless,,
EL-MOU-068,Bhopal, 30 ,0,0.5,30,899.00,Mouse Wireless,,
EL-MOU-068,Patna,169, 79 ,4.8,15,899,Mouse Wireless,24,2026-08-29
EL-MOU-068,Vadodara,239,0,4.8,15 days,₹899,Mouse Wireless,,
EL-MOU-069,Mumbai,0,0,0.4,15,899.00,Mouse Wireless,24,
EL-MOU-069,Delhi,115,0,2.6,20,899,Mouse Wireless,24,
EL-MOU-069,Bengaluru,57,21,1.2,15,899,Mouse Wireless,,2026-09-04
EL-MOU-069,Hyderabad,114,0,4.0,15,₹899,Mouse Wireless,,
EL-MOU-069,Chennai,25,0,2.4,20,899,Mouse Wireless,,
EL-MOU-069,Kolkata,309,127,3.3,30,899,Mouse Wireless,24,2026-09-07
EL-MOU-069,Pune,73,0,2.2,15,899,Mouse Wireless,24,
EL-MOU-069,Ahmedabad,46, 24 ,1.4,15,899,Mouse Wireless,12,2026-08-24
EL-MOU-069,Jaipur,327,0,4.7,30,899,Mouse Wireless,24,
EL-MOU-069,Lucknow, 51 ,0,4.7,20,₹899,Mouse Wireless,,
EL-MOU-069,Surat,35,0,2.0,30,₹899,Mouse Wireless,24,
EL-MOU-069,Indore,35,0,4.1,20,899,Mouse Wireless,12,
EL-MOU-069,Nagpur,14,0,0.4,15,Rs. 899,Mouse Wireless,6,
EL-MOU-069,Kochi,24,0,1.8,15,899,Mouse Wireless,,
EL-MOU-069,Chandigarh,0,0,0.3,30,899.00,Mouse Wireless,12,
EL-MOU-069,Bhopal,9,0,4.8,20,899,Mouse Wireless,,
EL-MOU-069,Patna, 89 ,0,2.3,20,899,Mouse Wireless,,
EL-MOU-069,Vadodara,24,-15,4.4,15,899.00,Mouse Wireless,24,
EL-MOU-070,Mumbai,43,0,1.6,15,899,Mouse Wireless,12,
EL-MOU-070,Delhi,354,0,4.8,30,Rs. 899,Mouse Wireless,6,
EL-MOU-070,Bengaluru,37.5,108,1.2,15,₹899,Mouse Wireless,24,2026-09-09
EL-MOU-070,Hyderabad,108,0,2.6,20,Rs. 899,Mouse Wireless,12,
EL-MOU-070,Chennai,32,0,1.6,15,Rs. 899,Mouse Wireless,24,
EL-MOU-070,Kolkata,9,4,0.5,15,899.00,Mouse Wireless,12,2026-09-12
EL-MOU-070,Pune,126,0,3.2,15,899,Mouse Wireless,,
EL-MOU-070,Ahmedabad,2,0,1.3,20,899,Mouse Wireless,6,
EL-MOU-070,Jaipur,129,0,2.8,15,Rs. 899,Mouse Wireless,24,
EL-MOU-070,Lucknow,109,0,3.1,15,₹899,Mouse Wireless,24,
EL-MOU-070,Surat,3,0,1.0,20,899,Mouse Wireless,24,
EL-MOU-070,Indore,32,0,1.0,15,Rs. 899,Mouse Wireless,12,
EL-MOU-070,Nagpur,9,0,4.7,20,899.00,Mouse Wireless,,
EL-MOU-070,Kochi,1,0,2.2,15,₹899,Mouse Wireless,12,
EL-MOU-070,Chandigarh,19,0,0.3,30,899,Mouse Wireless,24,
EL-MOU-070,Bhopal,42,0,1.5,20,899.00,Mouse Wireless,6,
EL-MOU-070,Patna,112,53,1.3,30,Rs. 899,Mouse Wireless,12,2026-08-25
EL-MOU-070,Vadodara,100,0,4.6,20,899,Mouse Wireless,24,
EL-KEY-071,Mumbai,50,0,1.5,30,3499,Keyboard Mech,12,
,Delhi,8,0,0.7,15,"Rs. 3,499",Keyboard Mech,,
EL-KEY-071,Bengaluru,34,0,0.8,20,3499,Keyboard Mech,6,
EL-KEY-071,Hyderabad,2,0,0.4,15,"3,499.00",Keyboard Mech,6,
EL-KEY-071,Chennai,106,0,3.7,30,"₹3,499",Keyboard Mech,24,
EL-KEY-071,Kolkata,94,0,2.6,15,"₹3,499",Keyboard Mech,,
EL-KEY-071,Pune,142,0,4.7,20,"₹3,499",Keyboard Mech,6,
EL-KEY-071,Ahmedabad,53,0,3.3,15,N/A,Keyboard Mech,6,
EL-KEY-071,Jaipur,143,0,3.6,15,"₹3,499",Keyboard Mech,,
EL-KEY-071,Lucknow,1,5,0.5,15,"₹3,499",Keyboard Mech,24,2026-08-22
EL-KEY-071,Surat,138,0,4.4,20,"₹3,499",Keyboard Mech,24,
EL-KEY-071,Indore, 14 ,0,1.1,15,"₹3,499",Keyboard Mech,12,
EL-KEY-071,Nagpur,65,0,4.3,20,3499,Keyboard Mech,12,
EL-KEY-071,Kochi,109,0,4.7,20,"₹3,499",Keyboard Mech,24,
EL-KEY-071,Chandigarh,97,49,2.8,15,"₹3,499",Keyboard Mech,12,2026-09-12
EL-KEY-071,Bhopal,87,0,2.5,30,3499,Keyboard Mech,,
EL-KEY-071,Patna,151, 70 ,4.1,,3499,Keyboard Mech,12,2026-08-29
EL-KEY-071,Vadodara,116,0,3.6,30,3499,Keyboard Mech,24,
EL-KEY-072,Mumbai,181, 130 ,4.0,30,"Rs. 3,499",Keyboard Mech,24,2026-08-17
EL-KEY-072,Delhi,111,0,3.2,30,"3,499.00",Keyboard Mech,12,
EL-KEY-072,Bengaluru,15,0,3.6,30,"₹3,499",Keyboard Mech,24,
EL-KEY-072,Hyderabad,37,0,0.9,20,3499,Keyboard Mech,,
EL-KEY-072,Chennai,11,18,1.7,20,"3,499.00",Keyboard Mech,12,2026-08-23
EL-KEY-072,Kolkata,89,0,1.8,15,3499,Keyboard Mech,24,
EL-KEY-072,Pune,161, 87 ,3.9,20,3499,Keyboard Mech,6,2026-08-25
